EW_Lane0.0,427.69,-10.0
EW_Lane0.1,361.6,-6.0
EW_Lane0.10,184.8,-10.0
EW_Lane0.11,705.81,-6.0
EW_Lane0.12,535.97,10.0
EW_Lane0.13,620.42,-6.0
EW_Lane0.14,25.35,10.0
EW_Lane0.15,422.29,10.0
EW_Lane0.16,755.26,-6.0
EW_Lane0.17,264.42,-10.0
EW_Lane0.18,5.38,-10.0
EW_Lane0.19,374.74,10.0
EW_Lane0.2,475.33,-10.0
EW_Lane0.20,92.89,-10.0
EW_Lane0.21,999.57,6.0
EW_Lane0.22,169.87,10.0
EW_Lane0.23,583.66,-10.0
EW_Lane0.24,859.89,6.0
EW_Lane0.25,1033.38,10.0
EW_Lane0.26,803.03,-6.0
EW_Lane0.27,737.02,10.0
EW_Lane0.28,905.66,10.0
EW_Lane0.29,596.63,10.0
EW_Lane0.3,963.21,10.0
EW_Lane0.30,288.88,6.0
EW_Lane0.31,473.58,10.0
EW_Lane0.32,791.7,10.0
EW_Lane0.33,318.69,10.0
EW_Lane0.34,1079.7,10.0
EW_Lane0.35,329.96,-10.0
EW_Lane0.36,638.15,6.0
EW_Lane0.37,64.75,6.0
EW_Lane0.38,155.28,-6.0
EW_Lane0.39,1056.39,6.0
EW_Lane0.4,38.06,-6.0
EW_Lane0.5,112.3,10.0
EW_Lane0.6,241.4,10.0
EW_Lane0.7,685.46,10.0
EW_Lane0.8,-30.3,16.97
EW_Lane0.9,534.23,-6.0
EW_Lane1.0,777.92,2.0
EW_Lane1.1,-20.88,13.55
EW_Lane1.10,91.79,-6.0
EW_Lane1.11,155.92,-2.0
EW_Lane1.12,1005.99,2.0
EW_Lane1.13,349.74,-2.0
EW_Lane1.14,359.25,6.0
EW_Lane1.15,547.18,-2.0
EW_Lane1.16,728.54,6.0
EW_Lane1.17,25.58,-2.0
EW_Lane1.18,403.25,-2.0
EW_Lane1.19,498.62,-2.0
EW_Lane1.2,304.47,2.0
EW_Lane1.20,936.61,6.0
EW_Lane1.21,232.63,-6.0
EW_Lane1.22,630.8,2.0
EW_Lane1.23,451.17,-2.0
EW_Lane1.24,206.03,2.0
EW_Lane1.25,-36.34,-13.16
EW_Lane1.26,851.53,2.0
EW_Lane1.27,709.32,-2.0
EW_Lane1.28,426.83,6.0
EW_Lane1.29,677.21,2.0
EW_Lane1.3,592.53,-2.0
EW_Lane1.30,255.61,2.0
EW_Lane1.31,303.0,-2.0
EW_Lane1.32,664.99,-2.0
EW_Lane1.33,23.02,2.0
EW_Lane1.34,69.34,2.0
EW_Lane1.35,115.09,2.0
EW_Lane1.36,-13.21,-11.59
EW_Lane1.37,934.46,2.0
EW_Lane1.38,569.33,2.0
EW_Lane1.39,507.37,2.0
EW_Lane1.4,480.57,6.0
EW_Lane1.5,164.91,6.0
EW_Lane1.6,544.46,6.0
EW_Lane1.7,589.92,6.0
EW_Lane1.8,754.51,-2.0
EW_Lane1.9,812.42,-2.0
WE_Lane0.0,1344.65,10.0
WE_Lane0.1,1674.26,10.0
WE_Lane0.10,1905.31,-10.0
WE_Lane0.11,1859.4,-10.0
WE_Lane0.12,1390.02,10.0
WE_Lane0.13,1622.82,-10.0
WE_Lane0.14,1576.6,-10.0
WE_Lane0.15,1818.7,10.0
WE_Lane0.16,1251.95,10.0
WE_Lane0.17,1464.65,10.0
WE_Lane0.18,1744.69,-10.0
WE_Lane0.19,1313.07,-10.0
WE_Lane0.2,1002.07,-10.0
WE_Lane0.20,1532.11,-10.0
WE_Lane0.21,1181.47,-10.0
WE_Lane0.22,1136.67,-10.0
WE_Lane0.23,1094.81,-10.0
WE_Lane0.24,1205.03,10.0
WE_Lane0.25,1270.13,-10.0
WE_Lane0.26,1510.0,10.0
WE_Lane0.27,1049.54,-10.0
WE_Lane0.28,1295.83,10.0
WE_Lane0.29,908.43,-10.0
WE_Lane0.3,1952.97,-10.0
WE_Lane0.30,1129.56,10.0
WE_Lane0.31,1227.36,-10.0
WE_Lane0.32,1684.81,-10.0
WE_Lane0.33,1814.54,-10.0
WE_Lane0.34,1553.88,10.0
WE_Lane0.35,2002.78,-13.08
WE_Lane0.36,865.68,-10.0
WE_Lane0.37,1964.6,10.0
WE_Lane0.38,1864.03,10.0
WE_Lane0.39,823.57,-10.0
WE_Lane0.4,1919.2,10.0
WE_Lane0.5,1626.04,10.0
WE_Lane0.6,1356.29,-10.0
WE_Lane0.7,2020.18,14.96
WE_Lane0.8,951.89,-10.0
WE_Lane0.9,1759.05,10.0
WE_Lane1.0,1711.52,-6.0
WE_Lane1.1,1149.65,6.0
WE_Lane1.10,1666.34,6.0
WE_Lane1.11,1892.39,-6.0
WE_Lane1.12,1942.43,6.0
WE_Lane1.13,1194.22,6.0
WE_Lane1.14,1517.36,-6.0
WE_Lane1.15,1772.46,-6.0
WE_Lane1.16,1664.08,-6.0
WE_Lane1.17,1711.94,6.0
WE_Lane1.18,1762.41,6.0
WE_Lane1.19,1524.38,6.0
WE_Lane1.2,1029.99,-6.0
WE_Lane1.20,1472.13,-6.0
WE_Lane1.21,1240.64,-6.0
WE_Lane1.22,1422.69,6.0
WE_Lane1.23,1299.54,6.0
WE_Lane1.24,1428.66,-6.0
WE_Lane1.25,1469.87,6.0
WE_Lane1.26,2008.07,12.73
WE_Lane1.27,984.64,-6.0
WE_Lane1.28,1287.64,-6.0
WE_Lane1.29,939.05,-6.0
WE_Lane1.3,1561.94,-6.0
WE_Lane1.30,1385.59,-6.0
WE_Lane1.31,1570.68,6.0
WE_Lane1.32,1894.22,6.0
WE_Lane1.33,1337.48,-6.0
WE_Lane1.34,1131.28,-6.0
WE_Lane1.35,2008.49,-13.84
WE_Lane1.36,1617.0,6.0
WE_Lane1.37,1085.04,-6.0
WE_Lane1.38,894.94,-6.0
WE_Lane1.39,851.67,-6.0
WE_Lane1.4,1175.92,-6.0
WE_Lane1.5,1374.94,6.0
WE_Lane1.6,1847.05,6.0
WE_Lane1.7,1244.33,6.0
WE_Lane1.8,1960.84,-6.0
WE_Lane1.9,1818.37,-6.0
WE_Lane2.0,1093.5,2.0
WE_Lane2.1,1955.77,-2.0
WE_Lane2.10,1601.69,-2.0
WE_Lane2.11,1639.69,2.0
WE_Lane2.12,1714.37,-2.0
WE_Lane2.13,1926.35,2.0
WE_Lane2.14,1241.08,-2.0
WE_Lane2.15,1194.82,-2.0
WE_Lane2.16,1148.57,-2.0
WE_Lane2.17,1351.12,-2.0
WE_Lane2.18,1260.96,2.0
WE_Lane2.19,1482.77,-2.0
WE_Lane2.2,1214.45,2.0
WE_Lane2.20,1971.99,2.0
WE_Lane2.21,1787.83,-2.0
WE_Lane2.22,1103.15,-2.0
WE_Lane2.23,1051.63,-2.0
WE_Lane2.24,1586.97,2.0
WE_Lane2.25,1753.52,2.0
WE_Lane2.26,997.36,-2.0
WE_Lane2.27,1876.47,2.0
WE_Lane2.28,1139.68,2.0
WE_Lane2.29,2025.25,2.82
WE_Lane2.3,1518.13,2.0
WE_Lane2.30,1306.95,2.0
WE_Lane2.31,1555.01,-2.0
WE_Lane2.32,1449.09,2.0
WE_Lane2.33,952.28,-2.0
WE_Lane2.34,1686.6,2.0
WE_Lane2.35,1352.97,2.0
WE_Lane2.36,1799.47,2.0
WE_Lane2.37,908.14,-2.0
WE_Lane2.38,864.65,-2.0
WE_Lane2.39,238.68,-2.0
WE_Lane2.4,1906.74,-2.0
WE_Lane2.5,1402.9,2.0
WE_Lane2.6,1647.09,-2.0
WE_Lane2.7,1396.96,-2.0
WE_Lane2.8,1288.84,-2.0
WE_Lane2.9,1860.25,-2.0
