EW_Lane0.0,180.43,-10.0
EW_Lane0.1,114.93,-6.0
EW_Lane0.10,-34.97,11.75
EW_Lane0.11,462.36,-6.0
EW_Lane0.12,783.29,10.0
EW_Lane0.13,377.92,-6.0
EW_Lane0.14,268.55,10.0
EW_Lane0.15,669.51,10.0
EW_Lane0.16,514.3,-6.0
EW_Lane0.17,17.07,-10.0
EW_Lane0.18,145.43,10.0
EW_Lane0.19,622.06,6.0
EW_Lane0.2,228.01,-10.0
EW_Lane0.20,57.96,10.0
EW_Lane0.21,1246.9,6.0
EW_Lane0.22,416.0,10.0
EW_Lane0.23,341.18,-10.0
EW_Lane0.24,1107.18,6.0
EW_Lane0.25,1280.69,10.0
EW_Lane0.26,563.18,-6.0
EW_Lane0.27,984.32,6.0
EW_Lane0.28,1152.92,10.0
EW_Lane0.29,841.95,10.0
EW_Lane0.3,1210.49,10.0
EW_Lane0.30,535.81,6.0
EW_Lane0.31,720.87,10.0
EW_Lane0.32,1039.05,10.0
EW_Lane0.33,565.59,10.0
EW_Lane0.34,1325.79,10.0
EW_Lane0.35,83.29,-10.0
EW_Lane0.36,884.08,6.0
EW_Lane0.37,310.39,6.0
EW_Lane0.38,-8.79,10.44
EW_Lane0.39,1303.73,6.0
EW_Lane0.4,112.79,6.0
EW_Lane0.5,358.34,10.0
EW_Lane0.6,488.73,10.0
EW_Lane0.7,931.59,10.0
EW_Lane0.8,210.78,10.0
EW_Lane0.9,289.42,-10.0
EW_Lane1.0,1025.26,2.0
EW_Lane1.1,224.73,2.0
EW_Lane1.10,59.09,6.0
EW_Lane1.11,-10.7,7.84
EW_Lane1.12,1253.32,2.0
EW_Lane1.13,102.4,-2.0
EW_Lane1.14,606.6,2.0
EW_Lane1.15,301.94,-2.0
EW_Lane1.16,975.88,2.0
EW_Lane1.17,125.28,2.0
EW_Lane1.18,156.69,-2.0
EW_Lane1.19,252.34,-2.0
EW_Lane1.2,551.56,2.0
EW_Lane1.20,1183.91,6.0
EW_Lane1.21,-15.07,-12.95
EW_Lane1.22,878.17,2.0
EW_Lane1.23,204.96,-2.0
EW_Lane1.24,452.83,2.0
EW_Lane1.25,181.22,6.0
EW_Lane1.26,1098.88,2.0
EW_Lane1.27,464.2,-2.0
EW_Lane1.28,674.16,2.0
EW_Lane1.29,923.45,2.0
EW_Lane1.3,345.21,-2.0
EW_Lane1.30,502.57,2.0
EW_Lane1.31,56.5,-2.0
EW_Lane1.32,422.6,-2.0
EW_Lane1.33,268.51,2.0
EW_Lane1.34,313.87,2.0
EW_Lane1.35,358.24,2.0
EW_Lane1.36,152.53,2.0
EW_Lane1.37,1181.8,2.0
EW_Lane1.38,816.67,2.0
EW_Lane1.39,754.68,2.0
EW_Lane1.4,727.93,6.0
