EW_Lane0.0,65.97,10.0
EW_Lane0.1,130.39,6.0
EW_Lane0.10,309.14,10.0
EW_Lane0.11,126.13,-6.0
EW_Lane0.12,1126.37,10.0
EW_Lane0.13,49.3,-6.0
EW_Lane0.14,610.23,10.0
EW_Lane0.15,1012.51,6.0
EW_Lane0.16,184.41,-6.0
EW_Lane0.17,229.51,10.0
EW_Lane0.18,488.44,10.0
EW_Lane0.19,965.08,6.0
EW_Lane0.2,18.59,10.0
EW_Lane0.20,401.05,10.0
EW_Lane0.21,1590.01,6.0
EW_Lane0.22,757.88,6.0
EW_Lane0.23,15.98,-6.0
EW_Lane0.24,1450.19,6.0
EW_Lane0.25,1623.7,10.0
EW_Lane0.26,237.89,-6.0
EW_Lane0.27,1324.99,6.0
EW_Lane0.28,1495.91,10.0
EW_Lane0.29,1182.89,10.0
EW_Lane0.3,1553.57,10.0
EW_Lane0.30,873.09,6.0
EW_Lane0.31,1063.96,10.0
EW_Lane0.32,1382.16,10.0
EW_Lane0.33,902.89,10.0
EW_Lane0.34,1664.8,10.0
EW_Lane0.35,162.05,10.0
EW_Lane0.36,1217.85,6.0
EW_Lane0.37,648.0,6.0
EW_Lane0.38,338.56,6.0
EW_Lane0.39,1646.05,6.0
EW_Lane0.4,455.85,6.0
EW_Lane0.5,697.54,10.0
EW_Lane0.6,831.81,10.0
EW_Lane0.7,1267.04,10.0
EW_Lane0.8,549.77,10.0
EW_Lane0.9,-39.97,-10.64
EW_Lane1.0,1367.98,2.0
EW_Lane1.1,567.72,2.0
EW_Lane1.10,402.18,2.0
EW_Lane1.11,338.02,2.0
EW_Lane1.12,1596.38,2.0
EW_Lane1.13,144.22,2.0
EW_Lane1.14,949.66,2.0
EW_Lane1.15,-30.33,-13.44
EW_Lane1.16,1316.41,2.0
EW_Lane1.17,468.38,2.0
EW_Lane1.18,88.46,2.0
EW_Lane1.19,-12.62,8.91
EW_Lane1.2,891.44,2.0
EW_Lane1.20,1526.98,2.0
EW_Lane1.21,261.24,2.0
EW_Lane1.22,1213.35,2.0
EW_Lane1.23,38.98,2.0
EW_Lane1.24,785.32,2.0
EW_Lane1.25,520.11,2.0
EW_Lane1.26,1441.97,2.0
EW_Lane1.27,127.83,-2.0
EW_Lane1.28,1017.25,2.0
EW_Lane1.29,1256.19,2.0
EW_Lane1.3,2.14,-2.0
EW_Lane1.30,839.67,2.0
EW_Lane1.31,187.59,2.0
EW_Lane1.32,94.09,-2.0
EW_Lane1.33,605.95,2.0
EW_Lane1.34,648.82,2.0
EW_Lane1.35,689.6,2.0
EW_Lane1.4,1071.02,2.0
EW_Lane1.5,750.88,2.0
EW_Lane1.6,1133.32,2.0
EW_Lane1.7,1170.54,2.0
EW_Lane1.8,164.08,-2.0
EW_Lane1.9,230.81,-2.0
WE_Lane0.0,1918.08,10.0
WE_Lane0.1,1806.6,-10.0
WE_Lane0.10,1318.58,-10.0
WE_Lane0.11,1278.23,-10.0
WE_Lane0.12,1958.46,10.0
WE_Lane0.13,1033.18,-10.0
WE_Lane0.14,992.09,-10.0
WE_Lane0.15,1656.87,-10.0
WE_Lane0.16,1827.05,10.0
WE_Lane0.17,2023.86,-15.54
WE_Lane0.18,1163.8,-10.0
WE_Lane0.19,776.48,-10.0
WE_Lane0.2,457.66,-10.0
WE_Lane0.20,958.03,-10.0
WE_Lane0.21,649.89,-10.0
WE_Lane0.22,602.76,-10.0
WE_Lane0.23,571.29,-10.0
WE_Lane0.24,1780.05,10.0
WE_Lane0.25,740.98,-10.0
WE_Lane0.26,1982.73,-10.0
WE_Lane0.27,519.49,-10.0
WE_Lane0.28,1859.69,10.0
WE_Lane0.29,352.42,-10.0
WE_Lane0.3,1366.94,-10.0
WE_Lane0.30,1719.69,10.0
WE_Lane0.31,704.64,-10.0
WE_Lane0.32,1094.56,-10.0
WE_Lane0.33,1241.95,-10.0
WE_Lane0.34,1949.72,-10.0
WE_Lane0.35,1417.57,-10.0
WE_Lane0.36,320.0,-10.0
WE_Lane0.37,1523.35,-10.0
WE_Lane0.38,1619.97,-10.0
WE_Lane0.39,288.9,-10.0
WE_Lane0.4,1561.25,-10.0
WE_Lane0.5,1858.32,-10.0
WE_Lane0.6,811.47,-10.0
WE_Lane0.7,1465.42,-10.0
WE_Lane0.8,386.81,-10.0
WE_Lane0.9,1723.99,-10.0
WE_Lane1.0,1121.2,-6.0
WE_Lane1.1,1735.06,6.0
WE_Lane1.10,1810.74,-6.0
WE_Lane1.11,1302.07,-6.0
WE_Lane1.12,1535.55,-6.0
WE_Lane1.13,1769.16,6.0
WE_Lane1.14,944.75,-6.0
WE_Lane1.15,1191.74,-6.0
WE_Lane1.16,1074.68,-6.0
WE_Lane1.17,1772.22,-6.0
WE_Lane1.18,1713.39,-6.0
WE_Lane1.19,1951.3,-6.0
WE_Lane1.2,439.82,-6.0
WE_Lane1.20,905.23,-6.0
WE_Lane1.21,666.99,-6.0
WE_Lane1.22,2005.51,10.65
WE_Lane1.23,1886.19,6.0
WE_Lane1.24,873.09,-6.0
WE_Lane1.25,2011.47,-16.46
WE_Lane1.26,1473.27,-6.0
WE_Lane1.27,402.71,-6.0
WE_Lane1.28,715.71,-6.0
WE_Lane1.29,363.14,-6.0
WE_Lane1.3,979.36,-6.0
WE_Lane1.30,840.86,-6.0
WE_Lane1.31,1910.0,-6.0
WE_Lane1.32,1586.59,-6.0
WE_Lane1.33,781.12,-6.0
WE_Lane1.34,555.89,-6.0
WE_Lane1.35,1426.04,-6.0
WE_Lane1.36,1867.65,-6.0
WE_Lane1.37,512.0,-6.0
WE_Lane1.38,329.45,-6.0
WE_Lane1.39,298.07,-6.0
WE_Lane1.4,590.38,-6.0
WE_Lane1.5,1951.85,6.0
WE_Lane1.6,1632.75,-6.0
WE_Lane1.7,1830.89,6.0
WE_Lane1.8,1373.08,-6.0
WE_Lane1.9,1231.9,-6.0
WE_Lane2.0,1683.92,2.0
WE_Lane2.1,1365.36,-2.0
WE_Lane2.10,1019.45,-2.0
WE_Lane2.11,1835.89,-2.0
WE_Lane2.12,1123.95,-2.0
WE_Lane2.13,1549.26,-2.0
WE_Lane2.14,650.71,-2.0
WE_Lane2.15,609.62,-2.0
WE_Lane2.16,567.51,-2.0
WE_Lane2.17,767.3,-2.0
WE_Lane2.18,1847.25,2.0
WE_Lane2.19,892.34,-2.0
WE_Lane2.2,1804.86,2.0
WE_Lane2.20,1510.91,-2.0
WE_Lane2.21,1197.41,-2.0
WE_Lane2.22,528.45,-2.0
WE_Lane2.23,461.41,-2.0
WE_Lane2.24,1888.61,-2.0
WE_Lane2.25,1722.03,-2.0
WE_Lane2.26,406.92,-2.0
WE_Lane2.27,1599.13,-2.0
WE_Lane2.28,1724.76,2.0
WE_Lane2.29,1446.98,-2.0
WE_Lane2.3,1957.44,-2.0
WE_Lane2.30,1887.86,2.0
WE_Lane2.31,974.81,-2.0
WE_Lane2.32,2026.5,-1.57
WE_Lane2.33,371.13,-2.0
WE_Lane2.34,1791.8,-2.0
WE_Lane2.35,1929.61,2.0
WE_Lane2.36,1682.23,-2.0
WE_Lane2.37,338.12,-2.0
WE_Lane2.38,306.4,-2.0
WE_Lane2.4,1316.34,-2.0
WE_Lane2.5,1990.29,2.0
WE_Lane2.6,1056.69,-2.0
WE_Lane2.7,806.52,-2.0
WE_Lane2.8,698.4,-2.0
WE_Lane2.9,1274.15,-2.0
