EW_Lane0.0,-30.73,-20.97
EW_Lane0.1,-6.62,9.22
EW_Lane0.10,177.49,10.0
EW_Lane0.11,254.55,-6.0
EW_Lane0.12,994.73,10.0
EW_Lane0.13,173.86,-6.0
EW_Lane0.14,478.59,10.0
EW_Lane0.15,880.89,10.0
EW_Lane0.16,310.35,-6.0
EW_Lane0.17,97.87,10.0
EW_Lane0.18,356.82,10.0
EW_Lane0.19,833.46,6.0
EW_Lane0.2,16.57,-10.0
EW_Lane0.20,269.4,10.0
EW_Lane0.21,1458.35,6.0
EW_Lane0.22,627.36,6.0
EW_Lane0.23,137.15,-10.0
EW_Lane0.24,1318.57,6.0
EW_Lane0.25,1492.08,10.0
EW_Lane0.26,361.4,-6.0
EW_Lane0.27,1194.41,6.0
EW_Lane0.28,1364.3,10.0
EW_Lane0.29,1051.24,10.0
EW_Lane0.3,1421.91,10.0
EW_Lane0.30,743.96,6.0
EW_Lane0.31,932.32,10.0
EW_Lane0.32,1250.5,10.0
EW_Lane0.33,773.75,10.0
EW_Lane0.34,1535.33,10.0
EW_Lane0.35,30.95,10.0
EW_Lane0.36,1090.32,6.0
EW_Lane0.37,519.04,6.0
EW_Lane0.38,206.93,6.0
EW_Lane0.39,1515.16,6.0
EW_Lane0.4,324.21,6.0
EW_Lane0.5,567.74,10.0
EW_Lane0.6,700.15,10.0
EW_Lane0.7,1138.64,10.0
EW_Lane0.8,418.13,10.0
EW_Lane0.9,81.47,-10.0
EW_Lane1.0,1236.37,2.0
EW_Lane1.1,436.11,2.0
EW_Lane1.10,270.53,2.0
EW_Lane1.11,206.36,2.0
EW_Lane1.12,1464.74,2.0
EW_Lane1.13,12.56,2.0
EW_Lane1.14,818.02,2.0
EW_Lane1.15,93.69,-2.0
EW_Lane1.16,1185.9,2.0
EW_Lane1.17,336.73,2.0
EW_Lane1.18,-35.97,1.04
EW_Lane1.19,42.3,-2.0
EW_Lane1.2,760.99,2.0
EW_Lane1.20,1395.32,2.0
EW_Lane1.21,129.62,2.0
EW_Lane1.22,1085.88,2.0
EW_Lane1.23,-9.67,-9.02
EW_Lane1.24,658.62,2.0
EW_Lane1.25,388.48,2.0
EW_Lane1.26,1310.33,2.0
EW_Lane1.27,256.18,-2.0
EW_Lane1.28,885.6,2.0
EW_Lane1.29,1129.78,2.0
EW_Lane1.3,133.77,-2.0
