EW_Lane0.0,44.85,-10.0
EW_Lane0.1,-16.32,-17.82
EW_Lane0.10,101.7,10.0
EW_Lane0.11,328.95,-6.0
EW_Lane0.12,918.94,10.0
EW_Lane0.13,246.55,-6.0
EW_Lane0.14,402.8,10.0
EW_Lane0.15,805.11,10.0
EW_Lane0.16,383.23,-6.0
EW_Lane0.17,22.08,10.0
EW_Lane0.18,281.04,10.0
EW_Lane0.19,757.67,6.0
EW_Lane0.2,92.37,-10.0
EW_Lane0.20,193.6,10.0
EW_Lane0.21,1382.55,6.0
EW_Lane0.22,551.64,10.0
EW_Lane0.23,209.82,-10.0
EW_Lane0.24,1242.79,6.0
EW_Lane0.25,1416.3,10.0
EW_Lane0.26,433.31,-6.0
EW_Lane0.27,1119.24,6.0
EW_Lane0.28,1288.52,10.0
EW_Lane0.29,975.45,10.0
EW_Lane0.3,1346.12,10.0
EW_Lane0.30,669.44,6.0
EW_Lane0.31,856.52,10.0
EW_Lane0.32,1174.7,10.0
EW_Lane0.33,699.22,10.0
EW_Lane0.34,1460.33,10.0
EW_Lane0.35,-42.08,3.8
EW_Lane0.36,1016.37,6.0
EW_Lane0.37,444.44,6.0
EW_Lane0.38,131.16,6.0
EW_Lane0.39,1439.37,6.0
EW_Lane0.4,248.42,6.0
EW_Lane0.5,492.79,10.0
EW_Lane0.6,624.36,10.0
EW_Lane0.7,1064.36,10.0
EW_Lane0.8,342.34,10.0
EW_Lane0.9,155.85,-10.0
EW_Lane1.0,1160.68,2.0
EW_Lane1.1,360.35,2.0
EW_Lane1.10,194.73,2.0
EW_Lane1.11,130.57,2.0
EW_Lane1.12,1388.95,2.0
EW_Lane1.13,-29.0,-14.37
EW_Lane1.14,742.22,2.0
EW_Lane1.15,168.13,-2.0
EW_Lane1.16,1110.77,2.0
EW_Lane1.17,260.93,2.0
EW_Lane1.18,21.56,-2.0
EW_Lane1.19,117.52,-2.0
EW_Lane1.2,685.92,2.0
EW_Lane1.20,1319.52,2.0
EW_Lane1.21,53.82,2.0
EW_Lane1.22,1011.95,2.0
EW_Lane1.23,70.16,-2.0
EW_Lane1.24,585.14,2.0
EW_Lane1.25,312.69,2.0
EW_Lane1.26,1234.53,2.0
EW_Lane1.27,330.53,-2.0
EW_Lane1.28,809.8,2.0
EW_Lane1.29,1056.37,2.0
EW_Lane1.3,209.56,-2.0
EW_Lane1.30,636.14,2.0
EW_Lane1.31,-18.25,12.08
EW_Lane1.32,291.29,-2.0
EW_Lane1.33,402.49,2.0
EW_Lane1.34,447.08,2.0
EW_Lane1.35,490.33,2.0
EW_Lane1.4,863.57,2.0
EW_Lane1.5,545.33,2.0
EW_Lane1.6,925.87,2.0
EW_Lane1.7,967.43,2.0
EW_Lane1.8,371.53,-2.0
EW_Lane1.9,434.62,-2.0
WE_Lane0.0,1718.71,10.0
WE_Lane0.1,2007.25,-17.0
WE_Lane0.10,1524.28,-10.0
WE_Lane0.11,1481.0,-10.0
WE_Lane0.12,1761.56,10.0
WE_Lane0.13,1240.22,-10.0
WE_Lane0.14,1196.42,-10.0
WE_Lane0.15,1864.31,-10.0
WE_Lane0.16,1627.48,10.0
WE_Lane0.17,1842.26,10.0
WE_Lane0.18,1366.15,-10.0
WE_Lane0.19,956.8,-10.0
WE_Lane0.2,647.67,-10.0
WE_Lane0.20,1156.88,-10.0
WE_Lane0.21,830.29,-10.0
WE_Lane0.22,785.16,-10.0
WE_Lane0.23,748.48,-10.0
WE_Lane0.24,1580.79,10.0
WE_Lane0.25,918.03,-10.0
WE_Lane0.26,1884.41,10.0
WE_Lane0.27,701.09,-10.0
WE_Lane0.28,1665.92,10.0
WE_Lane0.29,548.38,-10.0
WE_Lane0.3,1572.2,-10.0
WE_Lane0.30,1512.52,10.0
WE_Lane0.31,879.04,-10.0
WE_Lane0.32,1301.95,-10.0
WE_Lane0.33,1440.28,-10.0
WE_Lane0.34,1923.02,10.0
WE_Lane0.35,1621.36,-10.0
WE_Lane0.36,510.36,-10.0
WE_Lane0.37,1724.42,-10.0
WE_Lane0.38,1822.95,-10.0
WE_Lane0.39,473.4,-10.0
WE_Lane0.4,1766.22,-10.0
WE_Lane0.5,2004.42,13.89
WE_Lane0.6,995.59,-10.0
WE_Lane0.7,1669.09,-10.0
WE_Lane0.8,587.83,-10.0
