EW_Lane0.0,320.01,-10.0
EW_Lane0.1,254.17,-6.0
EW_Lane0.10,77.08,-10.0
EW_Lane0.11,599.72,-6.0
EW_Lane0.12,643.67,10.0
EW_Lane0.13,514.44,-6.0
EW_Lane0.14,131.54,10.0
EW_Lane0.15,529.96,10.0
EW_Lane0.16,650.04,-6.0
EW_Lane0.17,156.7,-10.0
EW_Lane0.18,5.84,10.0
EW_Lane0.19,482.45,10.0
EW_Lane0.2,367.63,-10.0
EW_Lane0.20,-11.39,-18.19
EW_Lane0.21,1107.28,6.0
EW_Lane0.22,277.06,10.0
EW_Lane0.23,477.7,-10.0
EW_Lane0.24,967.58,6.0
EW_Lane0.25,1141.07,10.0
EW_Lane0.26,698.16,-6.0
EW_Lane0.27,844.73,10.0
EW_Lane0.28,1013.33,10.0
EW_Lane0.29,703.68,10.0
EW_Lane0.3,1070.9,10.0
EW_Lane0.30,396.57,6.0
EW_Lane0.31,581.27,10.0
EW_Lane0.32,899.41,10.0
EW_Lane0.33,426.38,10.0
EW_Lane0.34,1186.95,10.0
EW_Lane0.35,222.52,-10.0
EW_Lane0.36,745.38,6.0
EW_Lane0.37,171.85,6.0
EW_Lane0.38,47.58,-6.0
EW_Lane0.39,1164.1,6.0
EW_Lane0.4,-27.84,14.92
EW_Lane0.5,219.55,10.0
EW_Lane0.6,349.11,10.0
EW_Lane0.7,792.78,10.0
EW_Lane0.8,77.36,10.0
EW_Lane0.9,427.43,-10.0
EW_Lane1.0,885.64,2.0
EW_Lane1.1,85.11,2.0
EW_Lane1.10,-13.9,-16.05
EW_Lane1.11,48.21,-2.0
EW_Lane1.12,1113.7,2.0
EW_Lane1.13,242.03,-2.0
EW_Lane1.14,466.97,2.0
EW_Lane1.15,440.21,-2.0
EW_Lane1.16,836.25,2.0
EW_Lane1.17,-16.09,10.86
EW_Lane1.18,295.86,-2.0
EW_Lane1.19,391.3,-2.0
EW_Lane1.2,412.18,2.0
EW_Lane1.20,1044.31,6.0
EW_Lane1.21,124.93,-6.0
EW_Lane1.22,738.52,2.0
EW_Lane1.23,343.89,-2.0
EW_Lane1.24,313.74,2.0
EW_Lane1.25,47.79,6.0
EW_Lane1.26,959.25,2.0
EW_Lane1.27,602.41,-2.0
EW_Lane1.28,534.53,6.0
EW_Lane1.29,784.52,2.0
EW_Lane1.3,484.82,-2.0
EW_Lane1.30,363.3,2.0
EW_Lane1.31,195.59,-2.0
EW_Lane1.32,559.07,-2.0
EW_Lane1.33,130.07,2.0
EW_Lane1.34,176.04,2.0
EW_Lane1.35,221.28,2.0
EW_Lane1.36,19.14,2.0
EW_Lane1.37,1042.17,2.0
EW_Lane1.38,677.05,2.0
EW_Lane1.39,615.08,2.0
EW_Lane1.4,588.29,6.0
EW_Lane1.5,272.05,6.0
EW_Lane1.6,652.15,6.0
EW_Lane1.7,696.9,6.0
EW_Lane1.8,646.8,-2.0
EW_Lane1.9,705.92,-2.0
WE_Lane0.0,1450.47,10.0
WE_Lane0.1,1781.42,10.0
WE_Lane0.10,1798.01,-10.0
WE_Lane0.11,1752.59,-10.0
WE_Lane0.12,1495.31,10.0
WE_Lane0.13,1515.19,-10.0
WE_Lane0.14,1469.44,-10.0
WE_Lane0.15,1926.42,10.0
WE_Lane0.16,1358.21,10.0
WE_Lane0.17,1571.28,10.0
WE_Lane0.18,1637.8,-10.0
WE_Lane0.19,1210.8,-10.0
WE_Lane0.2,901.49,-10.0
WE_Lane0.20,1425.9,-10.0
WE_Lane0.21,1080.77,-10.0
WE_Lane0.22,1036.09,-10.0
WE_Lane0.23,995.33,-10.0
WE_Lane0.24,1311.38,10.0
WE_Lane0.25,1168.81,-10.0
WE_Lane0.26,1615.98,10.0
WE_Lane0.27,949.88,-10.0
WE_Lane0.28,1401.0,10.0
WE_Lane0.29,806.9,-10.0
WE_Lane0.3,1845.69,-10.0
WE_Lane0.30,1237.27,10.0
WE_Lane0.31,1126.94,-10.0
WE_Lane0.32,1577.13,-10.0
WE_Lane0.33,1708.54,-10.0
WE_Lane0.34,1658.82,10.0
WE_Lane0.35,1893.94,-10.0
WE_Lane0.36,765.06,-10.0
WE_Lane0.37,1994.85,-10.0
WE_Lane0.38,1970.99,10.0
WE_Lane0.39,723.96,-10.0
WE_Lane0.4,2027.5,9.19
WE_Lane0.5,1732.95,10.0
WE_Lane0.6,1253.03,-10.0
WE_Lane0.7,1941.71,-10.0
WE_Lane0.8,849.61,-10.0
WE_Lane0.9,1865.97,10.0
WE_Lane1.0,1603.83,-6.0
WE_Lane1.1,1256.94,6.0
WE_Lane1.10,1773.81,6.0
WE_Lane1.11,1784.69,-6.0
WE_Lane1.12,2011.4,-16.4
WE_Lane1.13,1300.55,6.0
WE_Lane1.14,1411.24,-6.0
WE_Lane1.15,1665.61,-6.0
WE_Lane1.16,1556.47,-6.0
WE_Lane1.17,1818.78,6.0
WE_Lane1.18,1870.1,6.0
WE_Lane1.19,1632.08,6.0
WE_Lane1.2,922.37,-6.0
WE_Lane1.20,1366.63,-6.0
WE_Lane1.21,1135.53,-6.0
WE_Lane1.22,1529.29,6.0
WE_Lane1.23,1406.95,6.0
WE_Lane1.24,1324.29,-6.0
WE_Lane1.25,1576.4,6.0
WE_Lane1.26,1949.58,-6.0
WE_Lane1.27,877.75,-6.0
WE_Lane1.28,1182.61,-6.0
WE_Lane1.29,832.74,-6.0
WE_Lane1.3,1454.89,-6.0
WE_Lane1.30,1282.36,-6.0
WE_Lane1.31,1677.91,6.0
WE_Lane1.32,2005.15,10.36
WE_Lane1.33,1233.6,-6.0
WE_Lane1.34,1024.91,-6.0
WE_Lane1.35,1902.32,-6.0
WE_Lane1.36,1723.85,6.0
WE_Lane1.37,978.98,-6.0
WE_Lane1.38,789.63,-6.0
WE_Lane1.39,747.54,-6.0
WE_Lane1.4,1068.63,-6.0
WE_Lane1.5,1481.39,6.0
WE_Lane1.6,1954.35,6.0
WE_Lane1.7,1351.58,6.0
WE_Lane1.8,1853.42,-6.0
WE_Lane1.9,1710.96,-6.0
WE_Lane2.0,1201.22,2.0
WE_Lane2.1,1848.07,-2.0
WE_Lane2.10,1494.7,-2.0
WE_Lane2.11,1747.4,2.0
WE_Lane2.12,1606.66,-2.0
WE_Lane2.13,2025.12,-3.38
WE_Lane2.14,1133.37,-2.0
WE_Lane2.15,1087.59,-2.0
WE_Lane2.16,1041.73,-2.0
WE_Lane2.17,1244.01,-2.0
WE_Lane2.18,1368.3,2.0
WE_Lane2.19,1375.06,-2.0
WE_Lane2.2,1322.16,2.0
WE_Lane2.20,1986.94,-2.0
WE_Lane2.21,1680.11,-2.0
WE_Lane2.22,996.94,-2.0
WE_Lane2.23,944.04,-2.0
WE_Lane2.24,1694.69,2.0
WE_Lane2.25,1861.23,2.0
WE_Lane2.26,889.63,-2.0
WE_Lane2.27,1984.17,2.0
WE_Lane2.28,1246.92,2.0
WE_Lane2.29,1929.68,-2.0
WE_Lane2.3,1625.85,2.0
WE_Lane2.30,1413.78,2.0
WE_Lane2.31,1448.26,-2.0
WE_Lane2.32,1555.9,2.0
WE_Lane2.33,845.38,-2.0
WE_Lane2.34,1794.05,2.0
WE_Lane2.35,1459.34,2.0
WE_Lane2.36,1906.64,2.0
WE_Lane2.37,802.28,-2.0
WE_Lane2.38,759.95,-2.0
WE_Lane2.39,130.97,-2.0
WE_Lane2.4,1799.03,-2.0
WE_Lane2.5,1510.14,2.0
WE_Lane2.6,1539.38,-2.0
WE_Lane2.7,1289.26,-2.0
WE_Lane2.8,1181.13,-2.0
WE_Lane2.9,1752.92,-2.0
