EW_Lane0.0,373.84,-10.0
EW_Lane0.1,307.89,-6.0
EW_Lane0.10,130.94,-10.0
EW_Lane0.11,652.75,-6.0
EW_Lane0.12,589.82,10.0
EW_Lane0.13,567.37,-6.0
EW_Lane0.14,78.49,10.0
EW_Lane0.15,476.13,10.0
EW_Lane0.16,702.6,-6.0
EW_Lane0.17,210.56,-10.0
EW_Lane0.18,-44.38,1.24
EW_Lane0.19,428.59,10.0
EW_Lane0.2,421.48,-10.0
EW_Lane0.20,39.03,-10.0
EW_Lane0.21,1053.42,6.0
EW_Lane0.22,223.48,10.0
EW_Lane0.23,530.61,-10.0
EW_Lane0.24,913.73,6.0
EW_Lane0.25,1087.23,10.0
EW_Lane0.26,750.53,-6.0
EW_Lane0.27,790.87,10.0
EW_Lane0.28,959.49,10.0
EW_Lane0.29,650.18,10.0
EW_Lane0.3,1017.05,10.0
EW_Lane0.30,342.73,6.0
EW_Lane0.31,527.43,10.0
EW_Lane0.32,845.56,10.0
EW_Lane0.33,372.53,10.0
EW_Lane0.34,1133.34,10.0
EW_Lane0.35,276.24,-10.0
EW_Lane0.36,691.78,6.0
EW_Lane0.37,118.33,6.0
EW_Lane0.38,101.43,-6.0
EW_Lane0.39,1110.25,6.0
EW_Lane0.4,-13.82,-15.99
EW_Lane0.5,165.94,10.0
EW_Lane0.6,295.25,10.0
EW_Lane0.7,739.14,10.0
EW_Lane0.8,25.33,10.0
EW_Lane0.9,480.76,-10.0
EW_Lane1.0,831.77,2.0
EW_Lane1.1,31.25,2.0
EW_Lane1.10,37.93,-6.0
EW_Lane1.11,102.07,-2.0
EW_Lane1.12,1059.85,2.0
EW_Lane1.13,295.89,-2.0
EW_Lane1.14,413.11,2.0
EW_Lane1.15,493.67,-2.0
EW_Lane1.16,782.39,6.0
EW_Lane1.17,-24.92,-17.21
EW_Lane1.18,349.55,-2.0
EW_Lane1.19,444.96,-2.0
EW_Lane1.2,358.32,2.0
EW_Lane1.20,990.46,6.0
EW_Lane1.21,178.78,-6.0
EW_Lane1.22,684.66,2.0
EW_Lane1.23,397.53,-2.0
EW_Lane1.24,259.88,2.0
EW_Lane1.25,-8.67,10.37
EW_Lane1.26,905.4,2.0
EW_Lane1.27,655.83,-2.0
EW_Lane1.28,480.69,6.0
EW_Lane1.29,730.88,2.0
EW_Lane1.3,538.67,-2.0
EW_Lane1.30,309.45,2.0
EW_Lane1.31,249.3,-2.0
EW_Lane1.32,611.96,-2.0
EW_Lane1.33,76.57,2.0
