EW_Lane0.0,393.78,-10.0
EW_Lane0.1,327.78,-6.0
EW_Lane0.10,150.89,-10.0
EW_Lane0.11,672.4,-6.0
EW_Lane0.12,569.87,10.0
EW_Lane0.13,587.0,-6.0
EW_Lane0.14,58.81,10.0
EW_Lane0.15,456.18,10.0
EW_Lane0.16,722.08,-6.0
EW_Lane0.17,230.52,-10.0
EW_Lane0.18,-28.77,-22.33
EW_Lane0.19,408.65,10.0
EW_Lane0.2,441.42,-10.0
EW_Lane0.20,58.98,-10.0
EW_Lane0.21,1033.47,6.0
EW_Lane0.22,203.63,10.0
EW_Lane0.23,550.25,-10.0
EW_Lane0.24,893.8,6.0
EW_Lane0.25,1067.29,10.0
EW_Lane0.26,769.96,-6.0
EW_Lane0.27,770.93,10.0
EW_Lane0.28,939.55,10.0
EW_Lane0.29,630.36,10.0
EW_Lane0.3,997.11,10.0
EW_Lane0.30,322.78,6.0
EW_Lane0.31,507.49,10.0
EW_Lane0.32,825.61,10.0
EW_Lane0.33,352.59,10.0
EW_Lane0.34,1113.48,10.0
EW_Lane0.35,296.13,-10.0
EW_Lane0.36,671.92,6.0
EW_Lane0.37,98.49,6.0
EW_Lane0.38,121.37,-6.0
EW_Lane0.39,1090.31,6.0
EW_Lane0.4,4.16,-6.0
EW_Lane0.5,146.09,10.0
EW_Lane0.6,275.3,10.0
EW_Lane0.7,719.26,10.0
EW_Lane0.8,5.99,10.0
EW_Lane0.9,500.53,-10.0
EW_Lane1.0,811.83,2.0
EW_Lane1.1,11.31,2.0
EW_Lane1.10,57.88,-6.0
EW_Lane1.11,122.02,-2.0
EW_Lane1.12,1039.9,2.0
EW_Lane1.13,315.83,-2.0
EW_Lane1.14,393.16,2.0
EW_Lane1.15,513.49,-2.0
EW_Lane1.16,762.44,6.0
EW_Lane1.17,-11.51,-10.36
EW_Lane1.18,369.44,-2.0
EW_Lane1.19,464.83,-2.0
EW_Lane1.2,338.37,2.0
EW_Lane1.20,970.51,6.0
EW_Lane1.21,198.72,-6.0
EW_Lane1.22,664.71,2.0
EW_Lane1.23,417.4,-2.0
EW_Lane1.24,239.93,2.0
EW_Lane1.25,-19.89,16.66
EW_Lane1.26,885.45,2.0
EW_Lane1.27,675.63,-2.0
EW_Lane1.28,460.74,6.0
EW_Lane1.29,711.0,2.0
EW_Lane1.3,558.62,-2.0
EW_Lane1.30,289.51,2.0
EW_Lane1.31,269.18,-2.0
EW_Lane1.32,631.59,-2.0
EW_Lane1.33,56.74,2.0
EW_Lane1.34,102.97,2.0
EW_Lane1.35,148.57,2.0
EW_Lane1.36,-38.07,-8.06
EW_Lane1.37,968.36,2.0
EW_Lane1.38,603.24,2.0
EW_Lane1.39,541.28,2.0
EW_Lane1.4,514.49,6.0
EW_Lane1.5,198.66,6.0
EW_Lane1.6,578.36,6.0
EW_Lane1.7,623.62,6.0
EW_Lane1.8,720.6,-2.0
EW_Lane1.9,778.87,-2.0
WE_Lane0.0,1377.99,10.0
WE_Lane0.1,1708.01,10.0
WE_Lane0.10,1871.53,-10.0
WE_Lane0.11,1825.75,-10.0
WE_Lane0.12,1423.2,10.0
WE_Lane0.13,1588.93,-10.0
WE_Lane0.14,1542.85,-10.0
WE_Lane0.15,1852.62,10.0
WE_Lane0.16,1285.43,10.0
WE_Lane0.17,1498.26,10.0
WE_Lane0.18,1711.03,-10.0
WE_Lane0.19,1280.74,-10.0
WE_Lane0.2,970.32,-10.0
WE_Lane0.20,1498.64,-10.0
WE_Lane0.21,1149.64,-10.0
WE_Lane0.22,1104.88,-10.0
WE_Lane0.23,1063.34,-10.0
WE_Lane0.24,1238.54,10.0
WE_Lane0.25,1238.09,-10.0
WE_Lane0.26,1543.4,10.0
WE_Lane0.27,1018.04,-10.0
WE_Lane0.28,1328.99,10.0
WE_Lane0.29,876.42,-10.0
WE_Lane0.3,1919.19,-10.0
WE_Lane0.30,1163.47,10.0
WE_Lane0.31,1195.59,-10.0
WE_Lane0.32,1650.92,-10.0
WE_Lane0.33,1781.13,-10.0
WE_Lane0.34,1586.98,10.0
WE_Lane0.35,1967.31,-10.0
WE_Lane0.36,833.93,-10.0
WE_Lane0.37,2001.94,11.88
WE_Lane0.38,1897.73,10.0
WE_Lane0.39,792.12,-10.0
WE_Lane0.4,1952.99,10.0
WE_Lane0.5,1659.72,10.0
WE_Lane0.6,1323.67,-10.0
WE_Lane0.7,2008.83,-18.39
WE_Lane0.8,919.66,-10.0
WE_Lane0.9,1792.74,10.0
WE_Lane1.0,1677.62,-6.0
WE_Lane1.1,1183.43,6.0
WE_Lane1.10,1700.18,6.0
WE_Lane1.11,1858.48,-6.0
WE_Lane1.12,1976.24,6.0
WE_Lane1.13,1227.73,6.0
WE_Lane1.14,1483.91,-6.0
WE_Lane1.15,1738.8,-6.0
WE_Lane1.16,1630.2,-6.0
WE_Lane1.17,1745.6,6.0
WE_Lane1.18,1796.31,6.0
WE_Lane1.19,1558.28,6.0
WE_Lane1.2,996.11,-6.0
WE_Lane1.20,1438.86,-6.0
WE_Lane1.21,1207.52,-6.0
WE_Lane1.22,1456.27,6.0
WE_Lane1.23,1333.37,6.0
WE_Lane1.24,1395.71,-6.0
WE_Lane1.25,1503.43,6.0
WE_Lane1.26,2022.19,-12.46
WE_Lane1.27,950.98,-6.0
WE_Lane1.28,1254.54,-6.0
WE_Lane1.29,905.56,-6.0
WE_Lane1.3,1528.23,-6.0
WE_Lane1.30,1352.98,-6.0
WE_Lane1.31,1604.45,6.0
WE_Lane1.32,1927.97,6.0
WE_Lane1.33,1304.7,-6.0
WE_Lane1.34,1097.75,-6.0
WE_Lane1.35,1975.67,-6.0
WE_Lane1.36,1650.66,6.0
WE_Lane1.37,1051.6,-6.0
WE_Lane1.38,861.73,-6.0
WE_Lane1.39,818.8,-6.0
WE_Lane1.4,1142.13,-6.0
WE_Lane1.5,1408.49,6.0
WE_Lane1.6,1880.84,6.0
WE_Lane1.7,1278.1,6.0
WE_Lane1.8,1927.02,-6.0
WE_Lane1.9,1784.55,-6.0
WE_Lane2.0,1127.41,2.0
WE_Lane2.1,1921.86,-2.0
WE_Lane2.10,1568.0,-2.0
WE_Lane2.11,1673.59,2.0
WE_Lane2.12,1680.47,-2.0
WE_Lane2.13,1960.26,2.0
WE_Lane2.14,1207.17,-2.0
WE_Lane2.15,1161.05,-2.0
WE_Lane2.16,1114.91,-2.0
WE_Lane2.17,1317.39,-2.0
WE_Lane2.18,1294.76,2.0
WE_Lane2.19,1448.85,-2.0
WE_Lane2.2,1248.35,2.0
WE_Lane2.20,2008.76,9.17
WE_Lane2.21,1753.91,-2.0
WE_Lane2.22,1069.67,-2.0
WE_Lane2.23,1017.77,-2.0
WE_Lane2.24,1620.89,2.0
WE_Lane2.25,1787.43,2.0
WE_Lane2.26,963.44,-2.0
WE_Lane2.27,1910.37,2.0
WE_Lane2.28,1173.45,2.0
WE_Lane2.29,2008.05,-9.19
WE_Lane2.3,1552.04,2.0
WE_Lane2.30,1340.61,2.0
WE_Lane2.31,1521.38,-2.0
WE_Lane2.32,1482.73,2.0
WE_Lane2.33,918.59,-2.0
WE_Lane2.34,1720.43,2.0
WE_Lane2.35,1386.5,2.0
WE_Lane2.36,1833.23,2.0
WE_Lane2.37,874.75,-2.0
WE_Lane2.38,831.61,-2.0
WE_Lane2.39,204.78,-2.0
WE_Lane2.4,1872.84,-2.0
WE_Lane2.5,1436.67,2.0
WE_Lane2.6,1613.18,-2.0
WE_Lane2.7,1363.06,-2.0
WE_Lane2.8,1254.94,-2.0
WE_Lane2.9,1826.45,-2.0
