0,484.38,438.25,2
0,58.68,438.25,2
0,261.76,438.25,2
0,68.0,434.75,2
0,269.3,434.75,2
0,275.8,434.75,2
0,282.31,434.75,2
0,284.24,438.25,2
0,291.18,438.25,2
0,298.67,438.25,2
0,330.69,434.75,2
0,392.9,438.25,2
0,441.73,438.25,2
0,474.21,434.75,2
0,262.5,434.75,1
0,271.06,438.25,1
0,266.26,438.25,1
0,273.17,438.25,1
0,280.0,438.25,1
0,277.87,438.25,1
0,289.42,434.75,1
0,323.36,438.25,1
0,373.45,438.25,1
0,407.05,434.75,1
0,442.61,434.75,1
0,479.56,438.25,1
0,255.25,588.83,1
0,255.25,506.39,1
0,255.25,482.02,1
0,255.25,459.76,1
0,255.25,447.17,1
0,255.25,405.07,1
0,255.25,297.14,1
0,255.25,343.51,1
0,255.25,214.73,1
0,255.25,127.44,1
0,251.75,16.54,1
0,264.6,434.75,1
0,268.36,438.25,1
0,275.27,438.25,1
0,286.81,434.75,1
0,291.59,434.75,1
0,294.56,434.75,1
0,308.63,434.75,1
0,414.41,434.75,1
0,450.51,434.75,1
0,482.81,434.75,1
0,244.75,242.45,1
0,244.75,335.71,1
0,244.75,348.37,1
0,244.75,379.02,1
0,244.75,354.69,1
0,244.75,493.23,1
0,244.75,425.73,1
0,244.75,499.85,1
0,244.75,686.83,1
0,244.75,745.87,1
0,248.25,791.54,1
0,244.75,259.54,1
0,244.75,342.03,1
0,244.75,385.33,1
0,244.75,372.7,1
0,244.75,410.86,1
0,248.25,409.6,1
0,244.75,508.22,1
0,244.75,693.53,1
0,244.75,709.61,1
0,244.75,815.29,1
0,237.5,427.75,1
0,226.49,427.75,1
0,188.18,431.25,1
0,51.8,431.25,1
0,235.4,427.75,1
0,231.2,427.75,1
0,187.62,427.75,1
0,50.42,427.75,1
0,255.25,623.78,1
0,255.25,500.05,1
0,251.75,504.11,1
0,255.25,453.46,1
0,255.25,415.17,1
0,255.25,440.91,1
0,255.25,289.85,1
0,251.75,342.08,1
0,255.25,200.05,1
0,255.25,101.8,1
0,255.25,13.42,1
0,233.3,427.75,1
0,226.5,431.25,1
0,142.1,427.75,1
0,41.18,427.75,1
0,255.25,614.18,2
0,255.25,568.35,2
0,251.75,640.64,2
0,251.75,596.62,2
0,255.25,491.73,2
0,251.75,471.95,2
0,255.25,432.64,2
0,251.75,316.03,2
0,251.75,183.25,2
0,255.25,38.98,2
0,251.75,684.26,1
0,255.25,558.87,1
0,251.75,623.47,1
0,251.75,551.84,1
0,255.25,468.7,1
0,251.75,454.62,1
0,251.75,331.76,1
0,251.75,303.07,1
0,251.75,118.87,1
0,248.25,151.62,2
0,244.75,287.6,2
0,244.75,363.01,2
0,248.25,326.59,2
0,248.25,387.14,2
0,248.25,490.0,2
0,248.25,589.91,2
0,248.25,759.98,2
0,244.75,842.31,2
0,248.25,169.9,1
0,244.75,267.25,1
0,248.25,235.35,1
0,248.25,305.04,1
0,244.75,391.62,1
0,248.25,353.73,1
0,244.75,450.84,1
0,248.25,708.32,1
0,248.25,800.62,1
0,248.25,199.08,2
0,248.25,257.39,2
0,248.25,275.23,2
0,244.75,401.12,2
0,248.25,441.86,2
0,248.25,512.46,2
0,248.25,683.1,2
0,244.75,799.41,2
0,244.75,850.23,2
0,244.75,275.54,1
0,248.25,216.73,1
0,248.25,291.2,1
0,248.25,341.22,1
0,248.25,365.95,1
0,248.25,464.29,1
0,248.25,696.41,1
0,248.25,810.3,1
0,217.19,431.25,2
0,140.31,431.25,2
0,224.4,431.25,1
0,180.91,431.25,1
0,26.66,427.75,1
0,237.5,431.25,2
0,222.39,427.75,2
0,96.03,427.75,2
0,229.09,427.75,1
0,173.05,431.25,1
0,17.97,427.75,1
0,255.25,579.79,2
0,251.75,578.83,2
0,251.75,494.99,2
0,251.75,483.47,2
0,251.75,443.39,2
0,255.25,281.53,2
0,251.75,271.52,2
0,255.25,140.57,2
0,255.25,23.07,2
0,251.75,664.34,1
0,255.25,551.17,1
0,251.75,563.29,1
0,255.25,475.66,1
0,251.75,462.39,1
0,255.25,334.77,1
0,251.75,291.74,1
0,251.75,100.59,1
0,231.0,431.25,2
0,215.88,427.75,2
0,62.46,427.75,2
0,221.79,431.25,1
0,179.91,427.75,1
0,13.93,427.75,1
0,258.57,579.28,1
0,259.24,590.13,1
0,258.6,541.89,1
0,259.24,470.32,1
0,259.24,464.89,1
0,258.6,595.35,1
0,258.6,568.7,1
0,258.6,595.83,1
0,259.24,464.41,1
0,257.96,608.79,1
0,258.46,544.44,1
0,258.6,475.43,1
0,257.96,553.49,1
0,259.24,468.88,1
0,257.96,586.72,1
0,258.6,477.27,1
0,259.24,476.48,1
0,259.24,478.98,1
0,258.6,589.16,1
0,259.24,469.86,1
0,259.38,422.46,1
0,258.6,565.92,1
0,258.6,464.63,1
0,258.6,474.96,1
0,258.54,466.94,1
0,258.6,468.04,1
0,258.6,467.57,1
0,257.96,589.76,1
0,258.6,471.14,1
0,257.96,465.34,1
0,259.24,468.4,1
0,258.6,470.2,1
0,259.32,442.67,1
0,258.63,474.48,1
0,257.96,479.89,1
0,259.74,426.0,1
0,257.96,475.16,1
0,259.24,331.59,1
0,257.96,469.65,1
0,258.6,390.71,1
0,259.74,436.48,1
0,258.55,390.24,1
0,259.9,443.45,1
0,258.55,389.76,1
0,257.96,418.71,1
0,259.7,443.49,1
0,258.6,384.41,1
0,259.1,434.99,1
0,259.75,442.72,1
0,257.96,471.67,1
0,259.1,426.0,1
0,258.6,360.93,1
0,259.6,442.12,1
0,258.6,342.02,1
0,257.96,413.31,1
0,258.6,377.74,1
0,258.82,421.51,1
0,258.57,377.27,1
0,258.6,338.13,1
0,258.54,360.45,1
0,257.96,371.24,1
0,258.57,337.66,1
0,258.6,333.56,1
0,257.96,379.65,1
0,259.24,311.66,1
0,259.24,307.39,1
0,257.32,381.17,1
0,259.21,306.91,1
0,259.24,305.82,1
0,257.96,356.3,1
0,258.6,332.13,1
0,257.96,346.55,1
0,258.6,331.65,1
0,257.96,335.5,1
0,258.6,316.58,1
0,258.6,312.12,1
0,258.6,316.11,1
0,259.24,281.43,1
0,259.24,270.37,1
0,258.54,311.64,1
0,259.24,256.95,1
0,258.6,263.87,1
0,259.21,256.48,1
0,259.24,248.64,1
0,259.24,248.17,1
0,258.6,292.07,1
0,258.6,281.04,1
0,258.6,253.64,1
0,259.24,217.62,1
0,258.6,259.83,1
0,259.24,217.15,1
0,258.6,259.35,1
0,259.24,201.83,1
0,258.6,225.83,1
0,259.24,201.35,1
0,257.96,235.3,1
0,257.96,247.47,1
0,257.96,234.82,1
0,258.6,223.67,1
0,258.6,216.38,1
0,258.6,205.88,1
0,259.24,200.64,1
0,259.24,200.17,1
0,257.96,219.36,1
0,259.18,199.7,1
0,259.24,193.31,1
0,257.96,206.48,1
0,259.24,156.33,1
0,258.6,196.26,1
0,258.6,171.52,1
0,258.6,184.71,1
0,257.96,180.53,1
0,259.24,152.93,1
0,258.6,158.18,1
0,257.96,180.06,1
0,259.24,131.87,1
0,258.6,157.7,1
0,258.6,149.86,1
0,258.6,139.64,1
0,257.96,171.56,1
0,258.38,149.39,1
0,257.96,143.74,1
0,259.24,128.3,1
0,259.18,127.82,1
0,258.6,136.84,1
0,259.24,114.42,1
0,258.6,129.83,1
0,259.24,101.74,1
0,259.02,100.86,1
0,258.6,105.31,1
0,259.24,88.92,1
0,258.6,103.12,1
0,258.6,101.73,1
0,259.24,84.24,1
0,259.24,83.77,1
0,259.24,78.45,1
0,259.24,75.85,1
0,259.24,74.12,1
0,259.24,69.56,1
0,259.24,63.91,1
0,259.24,63.41,1
0,258.6,64.44,1
0,259.24,58.9,1
0,259.24,47.74,1
0,259.24,42.23,1
0,259.18,41.75,1
0,259.24,38.53,1
0,259.24,32.48,1
0,259.24,25.71,1
0,258.6,27.15,1
0,257.96,27.84,1
0,259.24,20.51,1
0,259.24,15.71,1
0,259.24,12.47,1
0,259.24,568.39,1
0,259.24,537.16,1
0,258.6,544.91,1
0,258.6,596.31,1
0,259.24,590.6,1
0,259.21,536.7,1
0,258.6,602.86,1
0,259.24,598.62,1
0,258.6,580.23,1
0,259.24,581.83,1
0,259.24,567.92,1
0,258.6,535.59,1
0,257.96,593.11,1
0,258.54,579.75,1
0,240.76,394.64,1
0,242.04,303.68,1
0,240.76,392.2,1
0,242.04,296.82,1
0,240.76,398.65,1
0,241.4,253.58,1
0,242.04,256.95,1
0,241.4,317.34,1
0,240.76,319.1,1
0,241.4,300.67,1
0,240.76,404.86,1
0,241.67,423.25,1
0,240.86,423.47,1
0,239.62,431.83,1
0,240.76,393.36,1
0,241.4,394.96,1
0,242.68,277.36,1
0,242.04,396.5,1
0,240.76,395.58,1
0,241.47,423.67,1
0,241.28,424.1,1
0,240.76,405.51,1
0,241.4,405.04,1
0,241.25,422.62,1
0,242.04,298.33,1
0,241.4,383.73,1
0,240.31,424.68,1
0,241.09,424.52,1
0,240.76,472.17,1
0,241.4,400.81,1
0,240.89,424.95,1
0,242.04,398.17,1
0,240.76,395.11,1
0,242.04,392.19,1
0,239.17,425.24,1
0,240.76,476.57,1
0,240.67,423.9,1
0,242.04,387.35,1
0,241.4,470.77,1
0,240.76,533.69,1
0,241.06,423.04,1
0,241.4,403.4,1
0,239.19,424.05,1
0,240.79,396.06,1
0,241.4,452.58,1
0,241.4,495.34,1
0,242.07,392.86,1
0,241.4,500.48,1
0,241.46,453.06,1
0,240.76,587.38,1
0,242.04,465.14,1
0,241.4,518.14,1
0,241.43,518.61,1
0,240.9,426.75,1
0,242.04,489.1,1
0,241.4,525.32,1
0,241.4,549.74,1
0,241.4,525.79,1
0,242.04,511.33,1
0,242.04,513.31,1
0,242.68,488.9,1
0,241.4,550.32,1
0,241.43,550.79,1
0,241.43,551.27,1
0,241.4,557.94,1
0,242.04,515.84,1
0,240.76,589.04,1
0,241.4,558.42,1
0,240.76,589.52,1
0,242.68,515.21,1
0,241.4,563.08,1
0,240.78,589.99,1
0,242.04,540.61,1
0,242.68,500.59,1
0,242.04,545.46,1
0,242.04,546.23,1
0,240.76,635.57,1
0,241.4,568.27,1
0,241.4,592.02,1
0,241.4,619.29,1
0,241.4,592.49,1
0,241.4,626.25,1
0,240.76,636.03,1
0,242.04,554.1,1
0,240.76,637.79,1
0,240.76,638.27,1
0,242.04,574.42,1
0,242.04,614.27,1
0,242.04,583.65,1
0,240.76,643.32,1
0,242.04,609.92,1
0,242.04,624.7,1
0,240.76,652.64,1
0,242.04,589.23,1
0,241.4,627.73,1
0,240.76,665.47,1
0,242.68,612.29,1
0,241.4,632.44,1
0,241.4,646.47,1
0,242.68,624.62,1
0,241.4,661.56,1
0,240.76,675.2,1
0,240.76,687.11,1
0,241.4,671.72,1
0,240.76,693.73,1
0,242.04,665.28,1
0,240.76,694.21,1
0,241.4,673.69,1
0,241.4,679.8,1
0,241.4,693.71,1
0,241.43,680.52,1
0,240.76,703.94,1
0,241.4,695.42,1
0,240.76,726.48,1
0,242.04,692.55,1
0,240.76,743.32,1
0,241.4,713.25,1
0,240.81,743.79,1
0,241.4,713.73,1
0,241.4,732.95,1
0,242.68,686.22,1
0,241.4,733.42,1
0,241.4,733.9,1
0,241.4,736.09,1
0,240.76,749.97,1
0,240.79,750.43,1
0,242.04,734.04,1
0,240.76,758.52,1
0,240.76,769.73,1
0,241.4,756.19,1
0,240.76,770.31,1
0,241.4,768.29,1
0,240.76,776.73,1
0,240.76,777.2,1
0,240.82,777.68,1
0,240.76,785.25,1
0,240.76,790.87,1
0,240.76,796.77,1
0,241.4,796.29,1
0,240.76,801.34,1
0,241.4,800.36,1
0,240.76,812.83,1
0,240.76,814.19,1
0,240.76,820.45,1
0,241.4,818.09,1
0,240.76,824.89,1
0,240.76,827.78,1
0,241.4,827.65,1
0,240.76,832.55,1
0,240.76,837.51,1
0,240.76,841.96,1
0,240.76,846.07,1
0,240.76,849.1,1
0,240.76,853.11,1
0,241.4,310.91,1
0,240.76,307.36,1
0,241.4,286.63,1
0,240.76,296.54,1
0,242.04,288.21,1
0,240.79,283.92,1
0,240.79,297.01,1
0,240.79,297.49,1
0,242.04,288.71,1
0,241.4,270.74,1
0,240.76,283.45,1
0,240.76,271.71,1
0,240.79,297.97,1
0,240.76,403.48,1
0,240.76,266.29,1
