flow1.0,213.172,431.25,car
flow1.1,140.604,431.25,car
flow1.10,489.326,431.25,car
flow1.11,457.691,434.75,car
flow1.12,490.783,427.75,car
flow1.13,470.72,434.75,car
flow1.14,478.544,431.25,car
flow1.15,447.581,431.25,car
flow1.16,308.01,438.25,car
flow1.17,467.798,427.75,car
flow1.18,502.84,429.646,car
flow1.19,440.522,434.75,car
flow1.2,217.774,427.75,car
flow1.20,404.724,438.25,car
flow1.21,487.38,434.75,car
flow1.22,375.572,438.25,car
flow1.23,499.539,434.75,car
flow1.24,226.297,431.25,car
flow1.25,206.01,431.25,car
flow1.26,219.783,431.25,car
flow1.27,176.17,431.25,car
flow1.28,224.755,427.75,car
flow1.29,197.427,431.25,car
flow1.3,111.983,431.25,car
flow1.30,187.987,427.75,car
flow1.31,29.24,431.25,car
flow1.32,170.058,427.75,car
flow1.33,93.624,427.75,car
flow1.34,150.999,427.75,car
flow1.35,110.302,427.75,car
flow1.36,266.604,438.25,car
flow1.37,438.991,438.25,car
flow1.38,273.386,438.25,car
flow1.39,450.484,438.25,car
flow1.4,57.896,431.25,car
flow1.40,287.059,434.75,car
flow1.41,461.977,438.25,car
flow1.42,325.118,434.75,car
flow1.43,473.469,438.25,car
flow1.44,484.962,438.25,car
flow1.45,456.305,427.75,car
flow1.46,436.333,427.75,car
flow1.47,233.398,427.75,car
flow1.48,232.798,431.25,car
flow1.49,467.643,431.25,car
flow1.5,82.045,431.25,car
flow1.6,496.453,438.25,car
flow1.7,479.29,427.75,car
flow1.8,271.946,434.75,car
flow1.9,500.01,431.257,car
flow11.0,360.314,427.75,slowbicycle
flow11.1,429.898,438.25,avgbicycle
flow11.2,262.501,438.25,avgbicycle
flow11.3,237.499,427.75,slowbicycle
flow11.4,262.501,434.75,avgbicycle
flow11.5,228.894,427.75,slowbicycle
flow11.6,445.433,427.75,fastbicycle
flow11.7,456.882,431.25,fastbicycle
flow12.0,255.25,265.38,fastbicycle
flow12.1,244.75,362.789,slowbicycle
flow12.2,244.75,61.302,avgbicycle
flow12.3,255.25,126.863,avgbicycle
flow12.4,244.75,464.656,slowbicycle
flow12.5,255.25,103.273,avgbicycle
flow12.6,255.25,213.457,fastbicycle
flow12.7,244.75,402.166,avgbicycle
flow122.0,237.499,431.25,motorcycle
flow122.1,325.161,438.25,motorcycle
flow122.2,340.935,434.75,motorcycle
flow122.3,163.641,431.25,moped
flow122.4,211.743,427.75,motorcycle
flow122.5,189.439,431.25,moped
flow122.6,77.807,427.75,motorcycle
flow122.7,264.605,434.75,moped
flow2.0,248.25,490.299,car
flow2.1,244.75,515.785,car
flow2.10,251.75,532.945,car
flow2.11,255.25,502.141,car
flow2.12,248.25,587.226,car
flow2.13,251.75,502.612,car
flow2.14,244.75,392.502,car
flow2.15,255.25,331.047,car
flow2.16,244.75,371.094,car
flow2.17,251.75,486.746,car
flow2.18,248.25,315.738,car
flow2.19,255.25,487.365,car
flow2.2,244.75,526.506,car
flow2.20,255.25,374.571,car
flow2.21,244.75,297.421,car
flow2.22,248.25,364.005,car
flow2.23,251.75,259.93,car
flow2.24,248.25,298.337,car
flow2.25,248.25,348.574,car
flow2.26,255.25,469.043,car
flow2.27,255.25,309.374,car
flow2.28,255.25,427.94,car
flow2.29,248.25,333.103,car
flow2.3,248.25,530.042,car
flow2.30,244.75,381.799,car
flow2.31,248.25,379.086,car
flow2.32,244.75,410.445,car
flow2.33,244.75,472.961,car
flow2.34,248.25,420.429,car
flow2.35,248.25,407.124,car
flow2.36,248.25,433.401,car
flow2.37,244.75,483.668,car
flow2.38,244.75,494.374,car
flow2.39,244.75,505.08,car
flow2.4,248.25,516.198,car
flow2.40,244.75,537.263,car
flow2.41,248.25,503.091,car
flow2.42,244.75,558.994,car
flow2.43,244.75,570.038,car
flow2.44,244.75,581.255,car
flow2.45,255.25,566.761,car
flow2.46,251.75,566.362,car
flow2.47,255.25,550.402,car
flow2.48,251.75,549.13,car
flow2.49,255.25,534.427,car
flow2.5,244.75,548.081,car
flow2.6,248.25,562.707,car
flow2.7,248.25,544.472,car
flow2.8,255.25,518.282,car
flow2.9,251.75,517.626,car
flow222.0,244.75,428.586,moped
flow222.1,248.25,391.661,motorcycle
flow222.2,248.25,467.207,motorcycle
flow222.3,248.25,476.714,motorcycle
flow222.4,248.25,444.262,moped
flow222.5,248.25,457.006,motorcycle
flow222.6,244.75,419.128,motorcycle
flow222.7,244.75,446.722,motorcycle
pf_0.0,446.544,423.76,DEFAULT_PEDTYPE
pf_0.1,461.071,424.4,DEFAULT_PEDTYPE
pf_0.10,445.606,423.761,DEFAULT_PEDTYPE
pf_0.11,460.598,424.4,DEFAULT_PEDTYPE
pf_0.12,433.338,425.04,DEFAULT_PEDTYPE
pf_0.13,402.171,425.04,DEFAULT_PEDTYPE
pf_0.14,321.217,423.76,DEFAULT_PEDTYPE
pf_0.15,326.749,424.399,DEFAULT_PEDTYPE
pf_0.16,393.913,424.4,DEFAULT_PEDTYPE
pf_0.17,470.064,425.04,DEFAULT_PEDTYPE
pf_0.18,421.369,425.039,DEFAULT_PEDTYPE
pf_0.19,401.702,425.058,DEFAULT_PEDTYPE
pf_0.2,450.541,425.04,DEFAULT_PEDTYPE
pf_0.20,329.723,425.041,DEFAULT_PEDTYPE
