flow1.0,72.09,-5.25,car
flow1.1,16.06,-5.25,car
flow10.0,505.25,72.0,car
flow10.1,505.25,23.8,car
flow11.0,505.25,43.82,car
flow11.1,505.25,15.76,car
flow19.0,501.75,82.88,motorcycle
flow2.0,40.8,-5.25,car
flow3.0,255.25,71.2,car
flow3.1,255.25,22.68,car
flow4.0,255.25,41.41,car
flow4.1,255.25,15.62,car
flow5.0,40.18,-1.75,avgbicycle
flow6.0,30.25,-5.25,avgbicycle
flow7.0,251.75,121.14,motorcycle
flow8.0,251.75,85.63,motorcycle
flow9.0,501.75,122.34,motorcycle
pf_0.0,27.93,423.76,DEFAULT_PEDTYPE
pf_0.1,26.98,423.76,DEFAULT_PEDTYPE
pf_0.2,28.93,424.4,DEFAULT_PEDTYPE
pf_0.3,26.22,423.76,DEFAULT_PEDTYPE
pf_0.4,20.97,423.76,DEFAULT_PEDTYPE
pf_0.5,20.49,423.91,DEFAULT_PEDTYPE
pf_0.6,17.73,423.76,DEFAULT_PEDTYPE
pf_0.7,13.95,423.76,DEFAULT_PEDTYPE
pf_1.0,725.26,442.24,DEFAULT_PEDTYPE
pf_1.1,726.24,441.6,DEFAULT_PEDTYPE
pf_1.2,730.84,442.24,DEFAULT_PEDTYPE
pf_1.3,731.98,442.24,DEFAULT_PEDTYPE
pf_1.4,737.25,442.24,DEFAULT_PEDTYPE
pf_1.5,738.0,442.24,DEFAULT_PEDTYPE
pf_10.0,9.24,25.0,DEFAULT_PEDTYPE
pf_10.1,9.24,21.06,DEFAULT_PEDTYPE
pf_10.2,9.24,17.43,DEFAULT_PEDTYPE
pf_10.3,9.24,16.21,DEFAULT_PEDTYPE
pf_10.4,9.24,14.86,DEFAULT_PEDTYPE
pf_10.5,9.24,13.41,DEFAULT_PEDTYPE
pf_10.6,9.24,10.54,DEFAULT_PEDTYPE
pf_11.0,-9.24,1271.06,DEFAULT_PEDTYPE
pf_11.1,-9.21,1271.53,DEFAULT_PEDTYPE
pf_11.2,-9.21,1272.26,DEFAULT_PEDTYPE
pf_11.3,-9.24,1274.43,DEFAULT_PEDTYPE
pf_11.4,-9.24,1276.3,DEFAULT_PEDTYPE
pf_11.5,-9.24,1277.93,DEFAULT_PEDTYPE
pf_11.6,-9.24,1283.3,DEFAULT_PEDTYPE
pf_11.7,-9.24,1286.43,DEFAULT_PEDTYPE
pf_2.0,259.24,24.37,DEFAULT_PEDTYPE
pf_2.1,259.24,23.06,DEFAULT_PEDTYPE
pf_2.2,259.24,20.74,DEFAULT_PEDTYPE
pf_2.3,258.6,21.1,DEFAULT_PEDTYPE
pf_2.4,259.24,18.15,DEFAULT_PEDTYPE
pf_2.5,259.07,17.64,DEFAULT_PEDTYPE
pf_2.6,259.24,16.53,DEFAULT_PEDTYPE
pf_2.7,259.24,15.23,DEFAULT_PEDTYPE
pf_2.8,259.24,13.33,DEFAULT_PEDTYPE
pf_3.0,240.76,1266.42,DEFAULT_PEDTYPE
pf_3.1,240.76,1271.7,DEFAULT_PEDTYPE
pf_3.2,240.76,1274.46,DEFAULT_PEDTYPE
pf_3.3,241.4,1272.84,DEFAULT_PEDTYPE
pf_3.4,240.76,1279.82,DEFAULT_PEDTYPE
pf_3.5,240.76,1281.11,DEFAULT_PEDTYPE
pf_3.6,240.76,1282.61,DEFAULT_PEDTYPE
pf_3.7,240.76,1284.12,DEFAULT_PEDTYPE
pf_3.8,240.94,1285.14,DEFAULT_PEDTYPE
pf_3.9,240.76,1286.04,DEFAULT_PEDTYPE
pf_4.0,31.18,856.76,DEFAULT_PEDTYPE
pf_4.1,31.43,857.4,DEFAULT_PEDTYPE
pf_4.2,25.18,856.76,DEFAULT_PEDTYPE
pf_4.3,21.68,856.76,DEFAULT_PEDTYPE
pf_4.4,20.69,856.76,DEFAULT_PEDTYPE
pf_5.0,726.11,875.24,DEFAULT_PEDTYPE
pf_5.1,724.96,874.6,DEFAULT_PEDTYPE
pf_5.2,730.59,875.24,DEFAULT_PEDTYPE
pf_5.3,732.6,875.24,DEFAULT_PEDTYPE
pf_5.4,733.57,875.24,DEFAULT_PEDTYPE
pf_5.5,734.31,875.24,DEFAULT_PEDTYPE
pf_5.6,735.98,875.24,DEFAULT_PEDTYPE
pf_5.7,736.59,874.6,DEFAULT_PEDTYPE
pf_5.8,736.89,875.24,DEFAULT_PEDTYPE
pf_6.0,509.24,28.66,DEFAULT_PEDTYPE
pf_6.1,508.6,30.44,DEFAULT_PEDTYPE
pf_6.10,509.24,14.56,DEFAULT_PEDTYPE
pf_6.11,509.24,13.19,DEFAULT_PEDTYPE
pf_6.2,508.6,29.62,DEFAULT_PEDTYPE
pf_6.3,509.24,23.69,DEFAULT_PEDTYPE
pf_6.4,508.06,29.18,DEFAULT_PEDTYPE
pf_6.5,508.6,24.86,DEFAULT_PEDTYPE
pf_6.6,509.24,22.88,DEFAULT_PEDTYPE
pf_6.7,508.6,23.12,DEFAULT_PEDTYPE
pf_6.8,509.24,19.63,DEFAULT_PEDTYPE
pf_6.9,509.24,17.92,DEFAULT_PEDTYPE
pf_7.0,490.76,1277.4,DEFAULT_PEDTYPE
pf_7.1,490.76,1277.87,DEFAULT_PEDTYPE
pf_7.2,490.76,1279.9,DEFAULT_PEDTYPE
pf_7.3,490.76,1284.91,DEFAULT_PEDTYPE
pf_7.4,491.15,1285.45,DEFAULT_PEDTYPE
pf_8.0,740.76,1271.67,DEFAULT_PEDTYPE
pf_8.1,740.76,1274.55,DEFAULT_PEDTYPE
pf_8.2,740.76,1283.12,DEFAULT_PEDTYPE
pf_8.3,740.76,1284.26,DEFAULT_PEDTYPE
pf_8.4,740.76,1285.94,DEFAULT_PEDTYPE
pf_8.5,740.76,1286.7,DEFAULT_PEDTYPE
pf_9.0,759.24,27.68,DEFAULT_PEDTYPE
pf_9.1,759.24,26.44,DEFAULT_PEDTYPE
pf_9.2,758.6,26.68,DEFAULT_PEDTYPE
pf_9.3,759.24,21.48,DEFAULT_PEDTYPE
pf_9.4,759.24,16.93,DEFAULT_PEDTYPE
pf_9.5,759.24,14.9,DEFAULT_PEDTYPE
pf_9.6,759.24,12.97,DEFAULT_PEDTYPE
