flow1.0,20.93,-5.25,car
flow10.0,505.25,22.59,car
flow11.0,505.25,15.62,car
flow2.0,14.11,-5.25,car
flow3.0,255.25,22.26,car
flow4.0,255.25,15.6,car
pf_0.0,16.46,423.76,DEFAULT_PEDTYPE
pf_0.1,15.6,423.76,DEFAULT_PEDTYPE
pf_0.2,15.24,424.4,DEFAULT_PEDTYPE
pf_0.3,14.08,423.76,DEFAULT_PEDTYPE
pf_1.0,737.6,442.24,DEFAULT_PEDTYPE
pf_1.1,738.33,441.81,DEFAULT_PEDTYPE
pf_10.0,9.24,11.37,DEFAULT_PEDTYPE
pf_11.0,-9.24,1283.67,DEFAULT_PEDTYPE
pf_11.1,-9.24,1284.4,DEFAULT_PEDTYPE
pf_11.2,-9.24,1285.92,DEFAULT_PEDTYPE
pf_11.3,-9.24,1288.36,DEFAULT_PEDTYPE
pf_2.0,259.24,12.42,DEFAULT_PEDTYPE
pf_3.0,240.76,1282.05,DEFAULT_PEDTYPE
pf_3.1,240.76,1284.62,DEFAULT_PEDTYPE
pf_3.2,240.76,1285.83,DEFAULT_PEDTYPE
pf_3.3,240.76,1287.43,DEFAULT_PEDTYPE
pf_4.0,16.56,856.76,DEFAULT_PEDTYPE
pf_4.1,15.77,856.76,DEFAULT_PEDTYPE
pf_4.2,12.65,856.76,DEFAULT_PEDTYPE
pf_6.0,509.24,16.27,DEFAULT_PEDTYPE
pf_6.1,508.6,16.08,DEFAULT_PEDTYPE
pf_6.2,509.24,15.42,DEFAULT_PEDTYPE
pf_6.3,509.24,13.11,DEFAULT_PEDTYPE
pf_6.4,508.6,12.69,DEFAULT_PEDTYPE
pf_8.0,740.76,1285.88,DEFAULT_PEDTYPE
pf_8.1,740.76,1287.06,DEFAULT_PEDTYPE
pf_9.0,759.24,14.52,DEFAULT_PEDTYPE
pf_9.1,759.24,12.92,DEFAULT_PEDTYPE
pf_9.2,759.18,12.29,DEFAULT_PEDTYPE
