flow1.0,275.804,434.75,car
flow1.1,288.417,434.75,car
flow1.10,33.341,431.25,car
flow1.11,88.787,427.75,car
flow1.12,9.29,438.25,car
flow1.13,101.474,427.75,car
flow1.14,20.197,431.25,car
flow1.15,2.318,434.75,car
flow1.16,138.736,427.75,car
flow1.17,23.148,434.75,car
flow1.18,-2.749,436.415,car
flow1.19,154.913,431.25,car
flow1.2,392.055,434.75,car
flow1.20,215.49,431.25,car
flow1.21,124.321,431.25,car
flow1.22,114.272,427.75,car
flow1.23,103.604,431.25,car
flow1.24,269.303,434.75,car
flow1.25,335.143,438.25,car
flow1.26,316.573,438.25,car
flow1.27,273.76,438.25,car
flow1.28,500.338,427.976,car
flow1.29,281.86,438.25,car
flow1.3,296.902,434.75,car
flow1.30,492.689,431.25,car
flow1.31,461.098,434.75,car
flow1.32,412.297,434.75,car
flow1.33,477.756,434.75,car
flow1.34,500.743,434.257,car
flow1.35,445.583,434.75,car
flow1.36,169.721,431.25,car
flow1.37,37.95,427.75,car
flow1.38,151.529,427.75,car
flow1.39,140.16,431.25,car
flow1.4,342.523,434.75,car
flow1.40,232.845,427.75,car
flow1.41,26.457,427.75,car
flow1.42,225.167,427.75,car
flow1.43,14.965,427.75,car
flow1.44,3.473,427.75,car
flow1.45,262.501,438.25,car
flow1.46,12.698,434.75,car
flow1.47,501.995,436.918,car
flow1.48,298.46,438.25,car
flow1.49,6.411,431.25,car
flow1.5,312.545,434.75,car
flow1.6,52.487,431.25,car
flow1.7,20.784,438.25,car
flow1.8,237.499,431.25,car
flow1.9,74.479,431.25,car
flow11.0,267.002,438.25,slowbicycle
flow11.1,47.043,427.75,avgbicycle
flow11.2,161.939,427.75,avgbicycle
flow11.3,489.647,438.25,slowbicycle
flow11.4,183.095,427.75,avgbicycle
flow11.5,492.82,434.75,slowbicycle
flow11.6,265.202,434.75,fastbicycle
flow11.7,-1.651,432.802,fastbicycle
flow12.0,255.25,672.534,fastbicycle
flow12.1,255.25,65.203,slowbicycle
flow12.2,255.25,411.701,avgbicycle
flow12.3,255.25,622.43,avgbicycle
flow12.4,244.75,26.447,slowbicycle
flow12.5,251.75,622.748,avgbicycle
flow12.6,255.25,663.124,fastbicycle
flow12.7,255.25,109.66,avgbicycle
flow122.0,262.501,434.75,motorcycle
flow122.1,127.89,427.75,motorcycle
flow122.2,232.266,431.25,motorcycle
flow122.3,350.423,438.25,moped
flow122.4,358.047,434.75,motorcycle
flow122.5,269.106,438.25,moped
flow122.6,363.713,438.25,motorcycle
flow122.7,237.499,427.75,moped
flow2.0,251.75,549.119,car
flow2.1,244.75,111.449,car
flow2.10,248.25,234.219,car
flow2.11,244.75,273.457,car
flow2.12,248.25,114.327,car
flow2.13,248.25,272.376,car
flow2.14,255.25,358.281,car
flow2.15,244.75,346.233,car
flow2.16,255.25,379.907,car
flow2.17,248.25,290.696,car
flow2.18,255.25,600.816,car
flow2.19,244.75,292.176,car
flow2.2,248.25,134.517,car
flow2.20,244.75,328.1,car
flow2.21,251.75,613.141,car
flow2.22,255.25,588.808,car
flow2.23,248.25,343.815,car
flow2.24,255.25,612.823,car
flow2.25,251.75,441.538,car
flow2.26,244.75,310.197,car
flow2.27,248.25,326.405,car
flow2.28,248.25,308.715,car
flow2.29,251.75,601.133,car
flow2.3,255.25,529.28,car
flow2.30,251.75,65.394,car
flow2.31,255.25,546.023,car
