flow1.0,293.697,438.25,car
flow1.1,322.357,434.75,car
flow1.10,78.133,438.25,car
flow1.11,71.07,434.75,car
flow1.12,61.536,431.25,car
flow1.13,125.218,431.25,car
flow1.14,28.603,431.25,car
flow1.15,42.438,434.75,car
flow1.16,73.385,427.75,car
flow1.17,89.882,431.25,car
flow1.18,262.501,434.75,car
flow1.19,61.586,427.75,car
flow1.2,494.453,434.75,car
flow1.20,-0.106,434.68,car
flow1.21,13.017,431.25,car
flow1.22,39.963,427.75,car
flow1.23,262.501,438.25,car
flow1.24,437.381,438.25,car
flow1.25,482.609,434.75,car
flow1.26,278.636,434.75,car
flow1.27,272.313,438.25,car
flow1.28,494.643,427.75,car
flow1.29,501.709,433.081,car
flow1.3,357.145,434.75,car
flow1.30,446.692,434.75,car
flow1.31,478.695,427.75,car
flow1.32,494.885,431.25,car
flow1.33,484.508,431.25,car
flow1.34,388.262,438.25,car
flow1.35,474.061,431.25,car
flow1.36,215.958,427.75,car
flow1.37,-3.083,436.192,car
flow1.38,9.045,438.25,car
flow1.39,148.004,427.75,car
flow1.4,422.853,434.75,car
flow1.40,20.562,438.25,car
flow1.41,32.08,438.25,car
flow1.42,96.945,427.75,car
flow1.43,43.595,438.25,car
flow1.44,55.112,438.25,car
flow1.45,31.832,434.75,car
flow1.46,53.071,434.75,car
flow1.47,463.503,434.75,car
flow1.48,422.678,438.25,car
flow1.49,269.002,434.75,car
flow1.5,487.001,427.75,car
flow1.6,66.622,438.25,car
flow1.7,0.604,431.25,car
flow1.8,85.171,427.75,car
flow1.9,44.063,431.25,car
flow11.0,503.555,435.877,slowbicycle
flow11.1,1.369,427.75,avgbicycle
flow11.2,106.314,427.75,avgbicycle
flow11.3,504.779,432.059,slowbicycle
flow11.4,131.498,427.75,avgbicycle
flow11.5,499.338,427.75,slowbicycle
flow11.6,502.254,429.254,fastbicycle
flow11.7,62.721,434.75,fastbicycle
flow12.0,255.25,610.712,fastbicycle
flow12.1,255.25,24.174,slowbicycle
flow12.2,255.25,361.88,avgbicycle
flow12.3,255.25,565.483,avgbicycle
flow12.4,244.75,68.749,slowbicycle
flow12.5,251.75,549.172,avgbicycle
flow12.6,255.25,595.834,fastbicycle
flow12.7,255.25,130.372,avgbicycle
flow122.0,8.368,434.75,motorcycle
flow122.1,51.717,427.75,motorcycle
flow122.2,22.027,434.75,motorcycle
flow122.3,267.002,438.25,moped
flow122.4,15.197,434.75,motorcycle
flow122.5,448.914,438.25,moped
flow122.6,458.368,438.25,motorcycle
flow122.7,187.605,431.25,moped
flow2.0,244.75,258.252,car
flow2.1,251.75,109.049,car
flow2.10,244.75,367.381,car
flow2.11,248.25,265.404,car
flow2.12,248.25,401.222,car
flow2.13,248.25,444.849,car
flow2.14,255.25,530.791,car
flow2.15,248.25,431.099,car
flow2.16,255.25,555.854,car
flow2.17,251.75,633.478,car
flow2.18,248.25,417.042,car
flow2.19,255.25,120.632,car
flow2.2,255.25,286.996,car
flow2.20,244.75,383.164,car
flow2.21,255.25,543.518,car
flow2.22,251.75,136.724,car
flow2.23,251.75,527.498,car
flow2.24,244.75,429.295,car
flow2.25,251.75,539.542,car
flow2.26,244.75,456.104,car
flow2.27,248.25,458.235,car
flow2.28,244.75,415.411,car
flow2.29,244.75,442.87,car
flow2.3,255.25,184.314,car
flow2.30,255.25,15.852,car
flow2.31,251.75,513.158,car
flow2.32,251.75,474.256,car
flow2.33,255.25,460.211,car
flow2.34,251.75,91.904,car
flow2.35,251.75,41.425,car
flow2.36,255.25,353.124,car
flow2.37,251.75,56.102,car
flow2.38,251.75,24.708,car
flow2.39,244.75,236.766,car
flow2.4,244.75,279.075,car
flow2.40,255.25,324.177,car
flow2.41,244.75,317.066,car
flow2.42,248.25,301.504,car
flow2.43,248.25,283.405,car
flow2.44,248.25,319.499,car
flow2.45,248.25,336.33,car
flow2.46,244.75,335.236,car
flow2.47,248.25,355.29,car
flow2.48,244.75,351.265,car
flow2.49,244.75,400.808,car
flow2.5,244.75,297.703,car
flow2.6,248.25,386.42,car
flow2.7,248.25,371.253,car
flow2.8,248.25,238.405,car
flow2.9,251.75,341.923,car
flow222.0,251.75,454.796,moped
flow222.1,251.75,369.52,motorcycle
flow222.2,251.75,14.435,motorcycle
flow222.3,255.25,7.088,motorcycle
flow222.4,251.75,437.678,moped
flow222.5,251.75,387.169,motorcycle
flow222.6,251.75,420.425,motorcycle
flow222.7,251.75,403.363,motorcycle
pf_0.0,452.993,442.24,DEFAULT_PEDTYPE
pf_0.1,429.446,441.6,DEFAULT_PEDTYPE
pf_0.10,453.47,442.24,DEFAULT_PEDTYPE
pf_0.11,419.809,440.96,DEFAULT_PEDTYPE
pf_0.12,468.535,440.96,DEFAULT_PEDTYPE
pf_0.13,502.4,434.537,DEFAULT_PEDTYPE
pf_0.14,425.636,423.76,DEFAULT_PEDTYPE
pf_0.15,438.931,424.4,DEFAULT_PEDTYPE
pf_0.16,438.128,425.04,DEFAULT_PEDTYPE
pf_0.17,409.95,440.96,DEFAULT_PEDTYPE
pf_0.18,477.293,440.96,DEFAULT_PEDTYPE
pf_0.19,484.306,441.6,DEFAULT_PEDTYPE
pf_0.2,446.811,440.96,DEFAULT_PEDTYPE
pf_0.20,445.824,423.76,DEFAULT_PEDTYPE
pf_0.21,427.366,425.04,DEFAULT_PEDTYPE
pf_0.22,412.381,424.4,DEFAULT_PEDTYPE
pf_0.23,422.507,424.4,DEFAULT_PEDTYPE
pf_0.24,424.69,423.76,DEFAULT_PEDTYPE
pf_0.25,425.166,423.76,DEFAULT_PEDTYPE
pf_0.26,453.54,440.96,DEFAULT_PEDTYPE
pf_0.27,424.213,423.76,DEFAULT_PEDTYPE
pf_0.28,440.992,441.6,DEFAULT_PEDTYPE
pf_0.29,452.038,440.96,DEFAULT_PEDTYPE
pf_0.3,490.673,423.76,DEFAULT_PEDTYPE
pf_0.30,438.455,424.372,DEFAULT_PEDTYPE
pf_0.31,453.947,442.24,DEFAULT_PEDTYPE
pf_0.32,437.498,424.372,DEFAULT_PEDTYPE
pf_0.33,437.976,424.311,DEFAULT_PEDTYPE
pf_0.4,441.416,442.241,DEFAULT_PEDTYPE
pf_0.5,490.198,423.785,DEFAULT_PEDTYPE
pf_0.6,481.286,441.6,DEFAULT_PEDTYPE
pf_0.7,489.706,423.784,DEFAULT_PEDTYPE
pf_0.8,429.93,441.6,DEFAULT_PEDTYPE
pf_0.9,453.458,441.6,DEFAULT_PEDTYPE
pf_1.0,258.6,572.7,DEFAULT_PEDTYPE
pf_1.1,258.6,705.435,DEFAULT_PEDTYPE
pf_1.10,258.6,561.452,DEFAULT_PEDTYPE
pf_1.11,259.24,461.342,DEFAULT_PEDTYPE
pf_1.12,259.24,459.607,DEFAULT_PEDTYPE
pf_1.13,259.24,457.787,DEFAULT_PEDTYPE
pf_1.14,257.96,458.12,DEFAULT_PEDTYPE
pf_1.15,259.24,602.953,DEFAULT_PEDTYPE
pf_1.16,258.6,550.11,DEFAULT_PEDTYPE
pf_1.17,257.96,582.456,DEFAULT_PEDTYPE
pf_1.18,257.96,535.569,DEFAULT_PEDTYPE
pf_1.19,258.6,465.082,DEFAULT_PEDTYPE
pf_1.2,258.6,592.853,DEFAULT_PEDTYPE
pf_1.20,259.24,459.13,DEFAULT_PEDTYPE
pf_1.21,257.32,588.981,DEFAULT_PEDTYPE
pf_1.22,257.96,466.023,DEFAULT_PEDTYPE
pf_1.23,259.24,460.87,DEFAULT_PEDTYPE
pf_1.24,257.96,545.941,DEFAULT_PEDTYPE
pf_1.25,257.96,566.876,DEFAULT_PEDTYPE
pf_1.26,259.24,465.807,DEFAULT_PEDTYPE
pf_1.27,258.6,463.903,DEFAULT_PEDTYPE
pf_1.28,258.6,459.172,DEFAULT_PEDTYPE
