flow1.0,71.74,-5.25,car
flow1.1,16.0,-5.25,car
flow10.0,505.25,71.67,car
flow10.1,505.25,23.66,car
flow11.0,505.25,43.58,car
flow11.1,505.25,15.74,car
flow19.0,501.75,82.15,motorcycle
flow2.0,40.57,-5.25,car
flow3.0,255.25,70.88,car
flow3.1,255.25,22.56,car
flow4.0,255.25,41.19,car
flow4.1,255.25,15.61,car
flow5.0,39.91,-1.75,avgbicycle
flow6.0,30.02,-5.25,avgbicycle
flow7.0,251.75,120.18,motorcycle
flow8.0,251.75,84.8,motorcycle
flow9.0,501.75,121.4,motorcycle
pf_0.0,27.87,423.76,DEFAULT_PEDTYPE
pf_0.1,26.93,423.76,DEFAULT_PEDTYPE
pf_0.2,28.86,424.4,DEFAULT_PEDTYPE
pf_0.3,26.17,423.76,DEFAULT_PEDTYPE
pf_0.4,20.91,423.76,DEFAULT_PEDTYPE
pf_0.5,20.43,423.88,DEFAULT_PEDTYPE
pf_0.6,17.67,423.76,DEFAULT_PEDTYPE
pf_0.7,13.89,423.76,DEFAULT_PEDTYPE
pf_1.0,725.32,442.24,DEFAULT_PEDTYPE
pf_1.1,726.3,441.6,DEFAULT_PEDTYPE
pf_1.2,730.9,442.24,DEFAULT_PEDTYPE
pf_1.3,732.05,442.24,DEFAULT_PEDTYPE
pf_1.4,737.32,442.24,DEFAULT_PEDTYPE
pf_1.5,738.07,442.24,DEFAULT_PEDTYPE
pf_10.0,9.24,24.94,DEFAULT_PEDTYPE
pf_10.1,9.24,20.98,DEFAULT_PEDTYPE
pf_10.2,9.24,17.37,DEFAULT_PEDTYPE
pf_10.3,9.24,16.15,DEFAULT_PEDTYPE
pf_10.4,9.24,14.8,DEFAULT_PEDTYPE
pf_10.5,9.24,13.35,DEFAULT_PEDTYPE
pf_10.6,9.24,10.48,DEFAULT_PEDTYPE
pf_11.0,-9.24,1271.11,DEFAULT_PEDTYPE
pf_11.1,-9.24,1271.58,DEFAULT_PEDTYPE
pf_11.2,-9.24,1272.31,DEFAULT_PEDTYPE
pf_11.3,-9.24,1274.49,DEFAULT_PEDTYPE
pf_11.4,-9.24,1276.36,DEFAULT_PEDTYPE
pf_11.5,-9.24,1277.99,DEFAULT_PEDTYPE
pf_11.6,-9.24,1283.35,DEFAULT_PEDTYPE
pf_11.7,-9.24,1286.49,DEFAULT_PEDTYPE
pf_2.0,259.24,24.31,DEFAULT_PEDTYPE
pf_2.1,259.24,23.0,DEFAULT_PEDTYPE
pf_2.2,259.24,20.69,DEFAULT_PEDTYPE
