0,276.127,438.25,2
0,280.099,434.75,2
0,3.865,427.75,2
0,-1.009,434.08,2
0,209.315,431.25,2
0,238.438,431.25,2
0,182.883,431.25,2
0,30.333,431.25,2
0,182.028,427.75,2
0,230.144,431.25,2
0,256.059,434.75,2
0,170.204,427.75,2
0,347.824,434.75,2
0,121.83,431.25,2
0,166.888,431.25,2
0,148.389,427.75,2
0,255.724,438.25,2
0,297.672,438.25,2
0,329.642,434.75,2
0,272.526,434.75,2
0,268.485,438.25,2
0,455.691,438.25,2
0,365.302,434.75,2
0,287.375,434.75,2
0,301.589,434.75,2
0,472.641,434.75,2
0,397.706,434.75,2
0,425.407,434.75,2
0,283.442,438.25,2
0,451.842,434.75,2
0,243.363,427.75,2
0,84.47,427.75,2
0,72.957,427.75,2
0,235.195,427.75,2
0,294.41,434.75,2
0,61.591,431.25,2
0,50.064,427.75,2
0,193.812,427.75,2
0,38.475,427.75,2
0,26.927,427.75,2
0,43.131,431.25,2
0,10.988,431.25,2
0,310.274,434.75,2
0,290.522,438.25,2
0,264.637,434.75,2
0,466.383,438.25,2
0,15.392,427.75,2
0,147.664,431.25,2
0,220.678,431.25,2
0,196.558,431.25,2
0,428.458,438.25,1
0,93.585,427.75,1
0,203.184,427.75,1
0,434.787,438.25,1
0,227.622,427.75,1
0,447.383,438.25,1
0,439.728,434.75,1
0,-0.032,431.271,1
0,255.25,736.506,1
0,255.25,101.795,1
0,255.25,420.499,1
0,255.25,667.247,1
0,254.15,-1.649,1
0,251.75,650.9,1
0,255.25,716.064,1
0,255.25,232.11,1
0,107.213,431.25,1
0,160.31,427.75,1
0,82.664,431.25,1
0,262.202,438.25,1
0,94.763,431.25,1
0,303.399,438.25,1
0,308.311,438.25,1
0,248.954,431.25,1
0,244.75,19.499,2
0,255.25,327.049,2
0,244.75,134.893,2
0,248.25,18.357,2
0,248.25,177.874,2
0,248.25,240.173,2
0,255.25,633.544,2
0,248.25,220.086,2
0,255.25,657.616,2
0,250.204,871.148,2
0,248.25,198.566,2
0,251.75,244.678,2
0,251.75,413.965,2
0,244.75,154.749,2
0,255.25,645.578,2
0,255.25,381.197,2
0,251.75,629.24,2
0,244.75,218.779,2
0,251.75,641.269,2
0,244.75,258.731,2
0,248.25,261.168,2
0,244.75,196.988,2
0,244.75,238.978,2
0,255.25,407.675,2
0,251.75,111.814,2
0,251.75,617.207,2
0,255.25,609.325,2
0,255.25,621.459,2
0,255.25,306.932,2
0,251.75,212.986,2
0,251.75,420.499,2
0,251.75,228.886,2
0,251.75,195.568,2
0,244.75,3.214,2
0,244.75,36.977,2
0,255.25,416.368,2
0,244.75,75.037,2
0,248.25,56.105,2
0,248.25,37.003,2
0,248.25,76.42,2
0,248.25,96.211,2
0,244.75,95.419,2
0,248.25,117.637,2
0,244.75,115.122,2
0,244.75,176.065,2
0,244.75,56.125,2
0,248.25,157.871,2
0,248.25,137.781,2
0,248.603,-0.532,2
0,255.25,539.791,2
0,251.75,607.157,1
0,255.25,590.389,1
0,255.25,220.943,1
0,255.25,196.143,1
0,251.75,598.901,1
0,255.25,599.072,1
0,251.75,590.426,1
0,251.75,581.621,1
0,429.59,442.24,1
0,404.382,441.6,1
0,430.059,442.24,1
0,393.854,440.96,1
0,445.586,440.96,1
0,486.828,441.6,1
0,446.084,423.76,1
0,460.679,424.4,1
0,459.828,425.04,1
0,383.015,440.96,1
0,453.68,440.96,1
0,460.889,441.6,1
0,423.055,440.96,1
0,468.349,423.76,1
0,448.196,425.04,1
0,431.46,424.4,1
0,442.759,424.4,1
0,445.137,423.76,1
0,445.608,423.813,1
0,427.116,440.96,1
0,444.656,423.76,1
0,413.484,441.6,1
0,425.305,440.96,1
0,503.04,433.037,1
0,460.205,424.372,1
0,430.54,442.24,1
0,459.258,424.345,1
0,459.729,424.372,1
0,417.24,442.241,1
0,503.04,432.56,1
0,459.577,441.6,1
