0,20.24,-5.25,1
0,505.25,21.9,2
0,255.25,21.61,3
0,16.14,423.76,2
0,15.28,423.76,3
0,14.87,424.4,3
0,13.74,423.76,3
0,737.94,442.24,2
0,738.5,441.98,3
0,9.24,11.0,3
0,-9.24,1284.04,3
0,-9.24,1284.79,3
0,-9.24,1286.29,3
0,-9.24,1288.74,3
0,259.24,12.09,3
0,240.76,1282.49,1
0,240.76,1284.98,3
0,240.76,1286.14,2
0,16.17,856.76,2
0,15.32,856.76,2
0,12.31,856.76,3
0,509.24,15.92,2
0,508.6,15.68,2
0,509.24,15.02,2
0,509.24,12.82,2
0,508.6,12.23,2
0,740.76,1286.27,2
0,740.76,1287.41,3
0,759.24,14.15,3
0,759.24,12.56,3
0,759.24,11.89,2
1,20.35,-5.25,2
1,505.25,22.01,1
1,255.25,21.72,3
1,16.19,423.76,2
1,15.34,423.76,3
1,14.93,424.4,3
1,13.8,423.76,1
1,737.88,442.24,1
1,738.5,441.95,1
1,9.24,11.07,2
1,-9.24,1283.97,2
1,-9.24,1284.73,3
1,-9.24,1286.22,1
1,-9.24,1288.67,2
1,259.24,12.15,2
1,240.76,1282.42,2
1,240.76,1284.92,3
1,240.76,1286.09,2
1,16.23,856.76,1
1,15.39,856.79,2
1,12.36,856.76,2
1,509.24,15.98,2
1,508.6,15.74,3
1,509.24,15.08,3
1,509.24,12.87,3
1,508.6,12.31,1
1,740.76,1286.2,2
1,740.76,1287.35,3
1,759.24,14.21,3
1,759.24,12.62,3
1,759.21,11.96,1
2,20.47,-5.25,2
2,505.25,22.13,2
2,255.25,21.82,3
2,16.24,423.76,2
2,15.39,423.76,3
2,14.99,424.4,3
2,13.86,423.76,3
2,737.83,442.24,2
2,738.5,441.92,2
2,9.24,11.13,3
2,-9.24,1283.91,2
2,-9.24,1284.66,2
2,-9.24,1286.17,3
2,-9.24,1288.61,3
2,259.24,12.2,2
2,240.76,1282.35,2
2,240.76,1284.86,2
2,240.76,1286.04,3
2,16.3,856.76,2
2,15.46,856.76,3
2,12.42,856.76,2
2,509.24,16.04,2
2,508.6,15.81,3
2,509.24,15.15,3
2,509.24,12.92,3
2,508.6,12.39,3
2,740.76,1286.14,2
2,740.76,1287.29,3
2,759.24,14.27,1
2,759.24,12.67,3
2,759.18,12.02,2
3,20.58,-5.25,3
3,505.25,22.24,3
3,255.25,21.93,1
3,16.29,423.76,3
3,15.44,423.76,2
3,15.05,424.4,2
3,13.91,423.76,3
3,737.77,442.24,3
3,738.5,441.89,3
3,9.24,11.19,1
3,-9.24,1283.86,2
3,-9.24,1284.59,3
3,-9.24,1286.11,2
3,-9.24,1288.55,2
3,259.24,12.25,3
3,240.76,1282.27,3
3,240.76,1284.8,3
3,240.76,1285.98,2
3,16.37,856.76,2
3,15.54,856.76,3
3,12.48,856.76,3
3,509.24,16.1,2
3,508.6,15.88,2
3,509.24,15.22,2
3,509.24,12.96,2
3,508.6,12.46,2
3,740.76,1286.07,3
3,740.76,1287.23,2
3,759.24,14.33,2
3,759.24,12.74,3
3,759.21,12.1,2
4,20.7,-5.25,3
4,505.25,22.36,3
4,255.25,22.04,3
4,16.35,423.76,3
4,15.49,423.76,2
4,15.11,424.4,3
4,13.96,423.76,2
4,737.71,442.24,3
4,738.44,441.86,1
4,9.24,11.25,3
4,-9.24,1283.79,2
4,-9.24,1284.53,3
4,-9.24,1286.05,2
4,-9.24,1288.49,3
4,259.24,12.31,1
4,240.76,1282.2,2
4,240.76,1284.74,3
4,240.76,1285.93,2
4,16.44,856.76,3
4,15.62,856.76,2
4,12.54,856.76,3
4,509.24,16.16,2
4,508.6,15.94,1
4,509.24,15.29,2
4,509.24,13.01,2
4,508.6,12.53,2
4,740.76,1286.01,3
4,740.76,1287.17,2
4,759.24,14.4,1
4,759.24,12.8,2
4,759.18,12.16,2
5,20.81,-5.25,2
5,505.25,22.47,3
5,255.25,22.15,2
5,16.41,423.76,3
5,15.55,423.76,2
5,15.18,424.4,1
5,14.02,423.76,2
5,737.66,442.24,2
5,738.38,441.84,3
5,9.24,11.31,2
5,-9.24,1283.73,3
5,-9.24,1284.46,2
5,-9.24,1285.99,3
5,-9.24,1288.42,2
5,259.24,12.36,3
5,240.76,1282.13,3
5,240.76,1284.68,3
5,240.76,1285.88,3
5,16.5,856.76,1
5,15.7,856.79,2
5,12.6,856.76,2
5,509.24,16.21,2
5,508.6,16.02,3
5,509.21,15.36,2
5,509.24,13.07,1
5,508.6,12.6,3
5,740.76,1285.94,2
5,740.76,1287.11,2
5,759.24,14.46,3
5,759.24,12.85,2
5,759.15,12.23,3
6,20.93,-5.25,1
6,505.25,22.59,3
6,255.25,22.26,2
6,16.46,423.76,2
6,15.6,423.76,3
6,15.24,424.4,2
6,14.08,423.76,3
6,737.6,442.24,1
6,738.33,441.81,3
6,9.24,11.37,2
6,-9.24,1283.67,3
6,-9.24,1284.4,1
6,-9.24,1285.92,3
6,-9.24,1288.36,3
6,259.24,12.42,1
6,240.76,1282.05,3
