0,20.24,-5.25,3
0,505.25,21.9,2
0,255.25,21.61,3
0,16.14,423.76,3
0,15.28,423.76,1
0,14.87,424.4,2
0,13.74,423.76,1
0,737.94,442.24,2
0,738.5,441.98,2
0,9.24,11.0,3
0,-9.24,1284.04,2
0,-9.24,1284.79,3
0,-9.24,1286.29,2
0,-9.24,1288.74,3
0,259.24,12.09,2
0,240.76,1282.49,2
0,240.76,1284.98,2
0,240.76,1286.14,2
0,16.17,856.76,2
0,15.32,856.76,1
0,12.31,856.76,2
0,509.24,15.92,3
0,508.6,15.68,2
0,509.24,15.02,3
0,509.24,12.82,3
0,508.6,12.23,2
0,740.76,1286.27,2
0,740.76,1287.41,1
0,759.24,14.15,3
0,759.24,12.56,1
0,759.24,11.89,3
1,20.35,-5.25,3
1,505.25,22.01,3
1,255.25,21.72,1
1,16.19,423.76,3
1,15.34,423.76,3
1,14.93,424.4,3
1,13.8,423.76,2
1,737.88,442.24,3
1,738.5,441.95,2
1,9.24,11.07,2
1,-9.24,1283.97,3
1,-9.24,1284.73,3
1,-9.24,1286.22,2
1,-9.24,1288.67,1
1,259.24,12.15,3
1,240.76,1282.42,3
1,240.76,1284.92,3
1,240.76,1286.09,2
1,16.23,856.76,3
1,15.39,856.79,3
1,12.36,856.76,2
1,509.24,15.98,2
1,508.6,15.74,2
1,509.24,15.08,3
1,509.24,12.87,2
1,508.6,12.31,1
1,740.76,1286.2,3
1,740.76,1287.35,3
1,759.24,14.21,1
1,759.24,12.62,1
1,759.21,11.96,1
2,20.47,-5.25,1
2,505.25,22.13,2
2,255.25,21.82,3
2,16.24,423.76,1
2,15.39,423.76,1
2,14.99,424.4,3
2,13.86,423.76,3
2,737.83,442.24,2
2,738.5,441.92,1
2,9.24,11.13,2
2,-9.24,1283.91,1
2,-9.24,1284.66,2
2,-9.24,1286.17,2
2,-9.24,1288.61,3
2,259.24,12.2,2
2,240.76,1282.35,3
2,240.76,1284.86,3
2,240.76,1286.04,3
2,16.3,856.76,1
2,15.46,856.76,3
2,12.42,856.76,2
2,509.24,16.04,2
